Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Studieform,Studietakt %,Utbildningsanordnare,Huvudmannatyp,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Sökta platser totalt,Beviljade platser totalt,Sökta platser per utbildningsomgång,Ansökningsomgång,Diarienummer,Beslut
Juridik,Paralegal,Skåne,Malmö,1,False,400,Bunden,100,Stockholm School of Business,Privat,3,0,105,0,35,2020,MYH 2020/5664,False
Juridik,Paralegal,Västra Götaland,Göteborg,1,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,5,3,175,105,35,2020,MYH 2020/5404,True
Juridik,Paralegal ,Skåne,Malmö,1,False,400,Bunden,100,NBI i Sverige AB,Privat,5,0,175,0,35,2020,MYH 2020/4954,False
Juridik,Paralegal - Distans,Halland,Halmstad,1,False,400,Distans,100,NBI i Sverige AB,Privat,3,0,105,0,35,2020,MYH 2020/4953,False
Juridik,Paralegal - Juridisk handläggare,Västernorrland,Sundsvall,1,False,400,Bunden,100,"Sundsvalls kommun, Vuxenutbildningen",Kommun,5,3,125,75,25,2020,MYH 2020/5066,True
"Kultur, media och design",Atlas School of Music Production,Västerbotten,Umeå,1,False,200,Bunden,100,"Bergenheim, Johannes",Privat,1,0,20,0,20,2020,MYH 2020/5470,False
"Kultur, media och design",Content Creator,Värmland,Sunne,1,False,410,Bunden,100,Sunne kommun/Broby Grafiska,Kommun,5,0,150,0,30,2020,MYH 2020/4731,False
"Kultur, media och design",Content Marketing Specialist,Stockholm,Stockholm,1,False,400,Bunden,100,IHM Business School AB Stockholm,Privat,3,0,105,0,35,2020,MYH 2020/4845,False
"Kultur, media och design",Content Producer ,Skåne,Malmö,1,False,315,Bunden,100,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,Privat,3,0,105,0,35,2020,MYH 2020/4903,False
"Kultur, media och design",Content producer inom immersiva medier ,Stockholm,Stockholm,1,False,500,Bunden,100,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,5,0,100,0,20,2020,MYH 2020/4793,False
"Kultur, media och design",Digital Art Director och Copywriter,Västra Götaland,Borås,1,False,400,Bunden,100,Borås Stad - Borås Yrkeshögskola,Kommun,5,2,175,70,35,2020,MYH 2020/5767,True
"Kultur, media och design",Digital Content Designer,Stockholm,Stockholm,1,False,400,Bunden,100,Medieinstitutet i Sverige AB,Privat,3,2,96,64,32,2020,MYH 2020/5769,True
"Kultur, media och design",Digital Content Designer GÖTEBORG,Västra Götaland,Göteborg,1,False,400,Bunden,100,Medieinstitutet i Sverige AB,Privat,3,2,96,64,32,2020,MYH 2020/5774,True
"Kultur, media och design",Digital Content Producer,Stockholm,Stockholm,1,False,220,Bunden,100,Newton Kompetensutveckling AB,Privat,4,0,140,0,35,2020,MYH 2020/5100,False
"Kultur, media och design",Digital designer,Värmland,Sunne,1,False,410,Bunden,100,Sunne kommun/Broby Grafiska,Kommun,5,0,150,0,30,2020,MYH 2020/4733,False
"Kultur, media och design",Digital designer,Värmland,Sunne,1,False,410,Distans,100,Sunne kommun/Broby Grafiska,Kommun,5,0,150,0,30,2020,MYH 2020/4735,False
"Kultur, media och design",Digital designer,Västra Götaland,Göteborg,1,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,4,3,100,75,25,2020,MYH 2020/5514,True
"Kultur, media och design",Digital Media Designer ,Västra Götaland,Göteborg,1,False,415,Bunden,100,Handelsakademin i Göteborg AB,Privat,3,0,105,0,35,2020,MYH 2020/5083,False
"Kultur, media och design",Digital utbildningsproducent,Stockholm,Stockholm,1,False,215,Distans,100,Kunskap & Kompetens i Sverige AB,Privat,4,2,100,50,25,2020,MYH 2020/5516,True
"Kultur, media och design",Dj/Producent,Västernorrland,Härnösand,1,False,400,Bunden,100,Skolföreningen Härnösands folkhögskola,Privat,3,0,60,0,20,2020,MYH 2020/5609,False
"Kultur, media och design",E-sport,Västra Götaland,Göteborg,1,False,300,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,3,0,60,0,20,2020,MYH 2020/5466,False
"Kultur, media och design","Forsbergs, Spelutvecklare – Game Animation & VFX",Stockholm,Stockholm,1,False,550,Bunden,100,Forsbergs Skola,Privat,3,0,60,0,20,2020,MYH 2020/5748,False
"Kultur, media och design","Forsbergs, Spelutvecklare – Game Art",Stockholm,Stockholm,1,False,550,Bunden,100,Forsbergs Skola AB,Privat,3,0,105,0,35,2020,MYH 2020/5745,False
"Kultur, media och design","Forsbergs, Spelutvecklare – Game Design & Scripting",Stockholm,Stockholm,1,False,550,Bunden,100,Forsbergs Skola AB,Privat,3,0,60,0,20,2020,MYH 2020/5747,False
"Kultur, media och design",Futuregames Spelartist,Norrbotten,Boden,2,True,470,Bunden,100,Changemaker Educations AB,Privat,3,3,30,30,10,2020,MYH 2020/5584,True
"Kultur, media och design",Futuregames Spelartist,Västerbotten,Skellefteå,2,True,470,Bunden,100,Changemaker Educations AB,Privat,3,3,75,75,25,2020,MYH 2020/5584,True
"Kultur, media och design",Futuregames Spelartist ,Stockholm,Stockholm,1,False,470,Bunden,100,Changemaker Educations AB,Privat,4,0,120,0,30,2020,MYH 2020/5648,False
"Kultur, media och design",Futuregames Speldesigner,Norrbotten,Boden,1,False,450,Bunden,100,Changemaker Educations AB,Privat,3,3,54,54,18,2020,MYH 2020/4846,True
"Kultur, media och design",Förpackningsutvecklare/-designer,Stockholm,Solna,1,False,400,Bunden,100,Nackademin AB,Privat,3,3,105,105,35,2020,MYH 2020/5311,True
"Kultur, media och design",Grafisk formgivare/Förpackningsdesigner,Värmland,Sunne,1,False,410,Bunden,100,Sunne kommun/Broby Grafiska,Kommun,5,0,150,0,30,2020,MYH 2020/4749,False
"Kultur, media och design",Grafisk Formgivare/Strateg,Värmland,Sunne,1,False,410,Distans,100,Sunne kommun/Broby Grafiska,Kommun,5,0,175,0,35,2020,MYH 2020/4756,False
"Kultur, media och design",Grafisk Formgivare/Tekniker,Värmland,Sunne,1,False,410,Bunden,100,Sunne kommun/Broby Grafiska,Kommun,5,3,175,105,35,2020,MYH 2020/4755,True
"Kultur, media och design",Guldsmed,Dalarna,Leksand,1,False,500,Distans,100,Stiftelsen Hantverk & Utbildning,Privat,5,0,20,0,4,2020,MYH 2020/4245,False
"Kultur, media och design",Immersive Experience Creator,Västerbotten,Skellefteå,1,False,320,Bunden,100,Changemaker Educations AB,Privat,3,0,90,0,30,2020,MYH 2020/4844,False
"Kultur, media och design",IP grafisk produktion och form,Västra Götaland,Göteborg,1,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,5,3,125,75,25,2020,MYH 2020/5493,True
"Kultur, media och design",Kulturproducent/ -projektledare,Östergötland,Norrköping,1,False,400,Bunden,100,Östsvenska Yrkeshögskolan AB,Privat,2,0,60,0,30,2020,MYH 2020/5073,False
"Kultur, media och design",Kvalificerad Filmarbetare / Film Professional,Skåne,Malmö,1,False,400,Bunden,100,Skurups Folkhögskoleförening,Privat,5,3,125,75,25,2020,MYH 2020/4985,True
"Kultur, media och design",Kyrkomusiker 100%,Västernorrland,Örnsköldsvik,1,False,500,Bunden,100,Föreningen Mellansels folkhögskola,Privat,4,3,24,18,6,2020,MYH 2020/5070,True
"Kultur, media och design",Kyrkomusiker 50%,Västernorrland,Örnsköldsvik,1,False,500,Distans,50,Föreningen Mellansels folkhögskola,Privat,3,3,18,18,6,2020,MYH 2020/5072,True
"Kultur, media och design",Learning Designer Edtech,Stockholm,Stockholm,1,False,400,Bunden,100,Medieinstitutet i Sverige AB,Privat,3,0,105,0,35,2020,MYH 2020/5534,False
"Kultur, media och design",Learning Experience Designer,Stockholm,Stockholm,1,False,400,Distans,100,DMG Education,Privat,2,0,50,0,25,2020,MYH 2020/5826,False
"Kultur, media och design",Leveldesigner,Stockholm,Stockholm,1,False,550,Bunden,100,TGA Utbildning AB,Privat,4,4,56,56,14,2020,MYH 2020/4930,True
"Kultur, media och design",Livesändningsspecialist,Stockholm,Botkyrka,1,False,300,Bunden,100,"Botkyrka kommun, Xenter Botkyrka",Kommun,5,3,130,78,26,2020,MYH 2020/4996,True
"Kultur, media och design",Ljud och musikproducent,Jönköping,Jönköping,1,False,400,Bunden,100,Jönköpings kommun,Kommun,3,0,60,0,20,2020,MYH 2020/5201,False
"Kultur, media och design",Manusförfattare,Västra Götaland,Göteborg,1,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,4,3,80,60,20,2020,MYH 2020/5491,True
"Kultur, media och design",Musikmakarna - Songwriters Academy of Sweden,Västernorrland,Örnsköldsvik,1,False,400,Bunden,100,Föreningen Mellansels folkhögskola,Privat,5,3,175,105,35,2020,MYH 2020/5887,True
"Kultur, media och design","PlaygroundSquad, Upplevelse- och Speldesign",Dalarna,Falun,1,False,450,Bunden,100,Tension Education AB,Privat,3,3,30,30,10,2020,MYH 2020/4830,True
"Kultur, media och design","PlaygroundSquad, Upplevelse- och Spelgrafik",Dalarna,Falun,1,False,450,Bunden,100,Tension Education AB,Privat,3,3,60,60,20,2020,MYH 2020/4831,True
"Kultur, media och design",Producent film och TV-drama,Västra Götaland,Göteborg,1,False,400,Distans,100,"Göteborgs Stad, Yrgo",Kommun,3,3,60,60,20,2020,MYH 2020/5368,True
"Kultur, media och design",Producent för crossmedia-produktioner,Västra Götaland,Mariestad,1,False,310,Distans,100,"Mariestads kommun, Dacapo Mariestad",Kommun,5,0,100,0,20,2020,MYH 2020/5179,False
"Kultur, media och design",Professional game developer level up,Västra Götaland,Skövde,1,False,231,Distans,100,People1 st AB,Privat,5,0,150,0,30,2020,MYH 2020/4891,False
"Kultur, media och design",Professional game developer Level Up Deltid,Västra Götaland,Skövde,1,False,231,Distans,50,People1 st AB,Privat,5,0,150,0,30,2020,MYH 2020/4893,False
"Kultur, media och design",Professional gamedeveloper,Västra Götaland,Skövde,1,False,421,Distans,100,People1 st AB,Privat,5,0,150,0,30,2020,MYH 2020/4892,False
"Kultur, media och design",Professionell spelstrateg,Västra Götaland,Skövde,1,False,401,Distans,100,People1 st AB,Privat,5,0,150,0,30,2020,MYH 2020/4887,False
"Kultur, media och design",Professionell spelstrateg level up,Västra Götaland,Skövde,1,False,221,Distans,100,People1 st AB,Privat,5,0,150,0,30,2020,MYH 2020/4886,False
"Kultur, media och design",Professionell spelstrateg level up halvtid,Västra Götaland,Skövde,1,False,221,Distans,50,People1 st AB,Privat,5,0,150,0,30,2020,MYH 2020/4885,False
"Kultur, media och design",Projektledare inom möbel- och inredningsbranschen,Västra Götaland,Tibro,1,False,400,Distans,100,Tibro Hantverksakademi,Privat,3,2,60,40,20,2020,MYH 2020/4786,True
"Kultur, media och design",Projektledare inom möbel- och inredningsbranschen,Västra Götaland,Tibro,1,False,400,Distans,100,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,3,0,60,0,20,2020,MYH 2020/5375,False
"Kultur, media och design",Silversmed,Dalarna,Leksand,1,False,500,Distans,100,Stiftelsen Hantverk & Utbildning,Privat,5,0,20,0,4,2020,MYH 2020/4838,False
"Kultur, media och design",Spelgrafiker,Stockholm,Stockholm,1,False,550,Bunden,100,TGA Utbildning AB,Privat,4,4,92,92,23,2020,MYH 2020/4931,True
"Kultur, media och design",VFX-artist,Stockholm,Botkyrka,1,False,500,Bunden,100,"Botkyrka kommun, Xenter Botkyrka",Kommun,4,3,80,60,20,2020,MYH 2020/4999,True
"Lantbruk, djurvård, trädgård, skog och fiske",Agrotekniker,Västra Götaland,Skara,1,False,400,Bunden,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Landsting,5,3,80,48,16,2020,MYH 2020/5446,True
"Lantbruk, djurvård, trädgård, skog och fiske",Akvaponiingenjör,Stockholm,Norrtälje,1,False,400,Distans,100,Väddö folkhögskola,Privat,2,2,40,40,20,2020,MYH 2020/5009,True
"Lantbruk, djurvård, trädgård, skog och fiske",Arborist,Skåne,Staffanstorp,1,False,400,Bunden,100,Hvilan Utbildning AB,Privat,3,3,72,72,24,2020,MYH 2020/4912,True
"Lantbruk, djurvård, trädgård, skog och fiske",Beridarutbildning,Skåne,Lund,1,False,600,Bunden,100,Flyinge AB,Privat,4,3,48,36,12,2020,MYH 2020/5186,True
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare Lantbruk,Östergötland,Linköping,1,False,200,Bunden,100,Östergötlands läns landsting  - Vreta utbildingscentrum,Landsting,5,3,100,60,20,2020,MYH 2020/5474,True
"Lantbruk, djurvård, trädgård, skog och fiske",Ekolantbrukare,Västernorrland,Härnösand,1,False,200,Distans,100,"Härnösands kommun, Yrkeshögskolan",Kommun,2,0,40,0,20,2020,MYH 2020/5599,False
"Lantbruk, djurvård, trädgård, skog och fiske",Hovformsspecialisten,Gävleborg,Ockelbo,1,False,200,Distans,100,Hooka AB,Privat,4,0,64,0,16,2020,MYH 2020/5611,False
"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagare,Västra Götaland,Skara,1,False,600,Bunden,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Landsting,5,3,90,54,18,2020,MYH 2020/5289,True
"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagarutbildning,Skåne,Eslöv,1,False,600,Bunden,100,Flyinge AB,Privat,5,3,175,105,35,2020,MYH 2020/4782,True
"Lantbruk, djurvård, trädgård, skog och fiske",Klövvårdare,Västra Götaland,Skara,1,False,200,Distans,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Landsting,4,3,32,24,8,2020,MYH 2020/5260,True
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad Djurvårdare - nivå 2,Västra Götaland,Skara,1,False,300,Bunden,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Landsting,4,3,140,105,35,2020,MYH 2020/5328,True
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad tilläggsutbildning för yrkesverksam hovslagare,Skåne,Lund,1,False,200,Distans,75,Flyinge AB,Privat,4,3,140,105,35,2020,MYH 2020/4781,True
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad tilläggsutbildning för yrkesverksam hovslagare,Västra Götaland,Skara,1,False,200,Distans,75,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Landsting,4,3,72,54,18,2020,MYH 2020/5282,True
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad trädgårdsmästare – hållbar utemiljöförvaltning,Skåne,Båstad,1,False,300,Distans,100,Båstad kommun Akademi Båstad,Kommun,5,3,150,90,30,2020,MYH 2020/5668,True
"Lantbruk, djurvård, trädgård, skog och fiske",Omsorgsterapeut med inriktning på hundunderstödd vård och omsorg,Västmanland,Hallstahammar,1,False,200,Distans,50,Sociala Tjänstehundar i Sverige AB/Svenska Terapihundskolan,Privat,3,0,60,0,20,2020,MYH 2020/4700,False
"Lantbruk, djurvård, trädgård, skog och fiske",Praktisk skogs- och naturvårdare,Skåne,Staffanstorp,1,False,400,Bunden,100,Hvilan Utbildning AB,Privat,3,3,75,60,25,2020,MYH 2020/4914,True
"Lantbruk, djurvård, trädgård, skog och fiske","Projektkoordinator – natur, hälsa och trädgård",Skåne,Båstad,1,False,200,Distans,50,Båstad kommun Akademi Båstad,Kommun,3,0,75,0,25,2020,MYH 2020/4605,False
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Östergötland,Linköping,1,False,400,Bunden,100,Östergötlands läns landsting  - Vreta utbildingscentrum,Landsting,4,3,80,60,20,2020,MYH 2020/4375,True
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsbrukstekniker,Jämtland,Krokom,1,False,300,Bunden,100,Dille Gård AB,Privat,5,3,100,60,20,2020,MYH 2020/5303,True
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsplanerare,Östergötland,Linköping,1,False,200,Distans,100,Östergötlands läns landsting  - Vreta utbildingscentrum,Landsting,3,3,60,60,20,2020,MYH 2020/5478,True
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsvårdare ,Gävleborg,Ovanåker,1,False,200,Bunden,100,Alfta Skogstekniska Utbildning AB,Privat,5,0,60,0,12,2020,MYH 2020/5160,False
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsanläggning - Arbetsledare,Skåne,Staffanstorp,1,False,100,Distans,50,Hvilan Utbildning AB,Privat,2,0,60,0,30,2020,MYH 2020/4916,False
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare,Jönköping,Tranås,1,False,400,Distans,100,TUC Sweden AB - Yrkeshögskola,Privat,5,0,175,0,35,2020,MYH 2020/5194,False
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare - arbetsledare,Uppsala,Uppsala,1,False,100,Distans,50,Hvilan Utbildning AB,Privat,2,0,50,0,25,2020,MYH 2020/4917,False
"Lantbruk, djurvård, trädgård, skog och fiske","Trädgårdsmästare - odling, innovation och företagande",Södermanland,Nyköping,1,False,350,Distans,100,Campus Nyköping,Kommun,2,0,64,0,32,2020,MYH 2020/5292,False
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare - skötsel och underhåll av utemiljö,Stockholm,Nynäshamn,1,False,400,Distans,100,Campus Nynäshamn,Kommun,3,3,60,60,20,2020,MYH 2020/5421,True
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsprojektör,Västra Götaland,Mariestad,1,False,100,Distans,100,"Mariestads kommun, Dacapo Mariestad",Kommun,5,0,100,0,20,2020,MYH 2020/5198,False
"Lantbruk, djurvård, trädgård, skog och fiske",Verksamhetsledare inom hästnäringen,Skåne,Lund,1,False,200,Distans,50,Flyinge AB,Privat,2,0,64,0,32,2020,MYH 2020/5874,False
"Lantbruk, djurvård, trädgård, skog och fiske",Verksamhetsledare inom hästrelaterade näringar,Västra Götaland,Skara,1,False,200,Distans,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Landsting,5,3,90,54,18,2020,MYH 2020/5394,True
Pedagogik och undervisning,Flyglärarutbildning Helikopter,Västra Götaland,Göteborg,1,False,200,Bunden,100,Svensk Pilotutbildning AB,Privat,4,0,8,0,2,2020,MYH 2020/5499,False
Pedagogik och undervisning,Förskolepedagog,Skåne,Eslöv,1,False,215,Distans,75,"Eslövs kommun, Yrkeshögskolan i Eslöv",Kommun,3,0,75,0,25,2020,MYH 2020/5556,False
Pedagogik och undervisning,Kvalificerad lärarassistent,Västra Götaland,Mölndal,1,False,400,Distans,100,Campus Mölndal,Kommun,5,0,175,0,35,2020,MYH 2020/5595,False
Pedagogik och undervisning,Kvalificerad lärarassistent,Västra Götaland,Mölndal,1,False,400,Bunden,100,Campus Mölndal,Kommun,5,0,175,0,35,2020,MYH 2020/5596,False
Pedagogik och undervisning,Lärarassistent,Jönköping,Jönköping,2,True,200,Distans,50,ABF Göteborg Vuxenutbildning AB,Privat,3,0,42,0,14,2020,MYH 2020/5620,False
Pedagogik och undervisning,Lärarassistent,Jönköping,Jönköping,1,False,200,Bunden,100,ABF Göteborg Vuxenutbildning AB,Privat,3,0,84,0,28,2020,MYH 2020/5626,False
Pedagogik och undervisning,Lärarassistent,Kronoberg,Växjö,1,False,200,Distans,100,Växjö Fria Gymnasium AB,Privat,5,0,175,0,35,2020,MYH 2020/4739,False
Pedagogik och undervisning,Lärarassistent,Norrbotten,Gällivare,2,True,200,Distans,100,Malmens Friskola AB,Privat,3,0,30,0,10,2020,MYH 2020/4989,False
Pedagogik och undervisning,Lärarassistent,Norrbotten,Kiruna,2,True,200,Distans,100,Malmens Friskola AB,Privat,3,0,75,0,25,2020,MYH 2020/4989,False
Pedagogik och undervisning,Lärarassistent,Stockholm,Solna,1,False,300,Distans,100,Nackademin AB,Privat,3,0,105,0,35,2020,MYH 2020/5327,False
Pedagogik och undervisning,Lärarassistent,Västerbotten,Umeå,1,False,300,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,175,0,35,2020,MYH 2020/4768,False
Pedagogik och undervisning,Lärarassistent,Västra Götaland,Göteborg,1,False,300,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,175,0,35,2020,MYH 2020/4766,False
Pedagogik och undervisning,Lärarassistent,Västra Götaland,Göteborg,2,True,200,Distans,50,ABF Göteborg Vuxenutbildning AB,Privat,3,0,42,0,14,2020,MYH 2020/5620,False
Pedagogik och undervisning,Lärarassistent,Västra Götaland,Göteborg,1,False,200,Bunden,100,ABF Göteborg Vuxenutbildning AB,Privat,3,0,84,0,28,2020,MYH 2020/5625,False
Pedagogik och undervisning,Lärarassistent,Östergötland,Linköping,1,False,300,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,175,0,35,2020,MYH 2020/4767,False
Pedagogik och undervisning,Lärarassistent ,Västra Götaland,Göteborg,1,False,200,Bunden,100,AF Affärseffekt Framtidsskola AB,Privat,3,0,90,0,30,2020,MYH 2020/5661,False
Pedagogik och undervisning,Lärarassistent - fokus IKT och extra anpassningar,Västra Götaland,Göteborg,1,False,220,Distans,100,Hermods AB Göteborg,Privat,4,0,120,0,30,2020,MYH 2020/4013,False
