Diarienummer,Kommun,Län,Beslut
MYH 2021/3202,Stockholm,Stockholm,False
MYH 2021/3207,Kalmar,Kalmar,False
MYH 2021/3208,Kalmar,Kalmar,False
MYH 2021/3211,Stockholm,Stockholm,False
MYH 2021/3211,Söderhamn,Gävleborg,False
MYH 2021/3211,Malmö,Skåne,False
MYH 2021/3212,Umeå,Västerbotten,False
MYH 2021/3213,Örebro,Örebro,True
MYH 2021/3214,Örebro,Örebro,True
MYH 2021/3215,Göteborg,Västra Götaland,False
MYH 2021/3216,Lidköping,Västra Götaland,True
MYH 2021/3216,Falkenberg,Halland,True
MYH 2021/3216,Uddevalla,Västra Götaland,True
MYH 2021/3216,Borås,Västra Götaland,True
MYH 2021/3217,Alingsås,Västra Götaland,True
MYH 2021/3217,Borås,Västra Götaland,True
MYH 2021/3217,Lidköping,Västra Götaland,True
MYH 2021/3217,Uddevalla,Västra Götaland,True
MYH 2021/3217,Falkenberg,Halland,True
MYH 2021/3219,Piteå,Norrbotten,True
MYH 2021/3221,Västerås,Västmanland,False
MYH 2021/3222,Malmö,Skåne,False
MYH 2021/3223,Uddevalla,Västra Götaland,False
MYH 2021/3223,Lidköping,Västra Götaland,False
MYH 2021/3224,Linköping,Östergötland,True
MYH 2021/3224,Göteborg,Västra Götaland,True
MYH 2021/3224,Lund,Skåne,True
MYH 2021/3225,Sigtuna,Stockholm,True
MYH 2021/3227,Örebro,Örebro,False
MYH 2021/3227,Malmö,Skåne,False
MYH 2021/3228,Stockholm,Stockholm,True
MYH 2021/3229,Stockholm,Stockholm,False
MYH 2021/3230,Linköping,Östergötland,False
MYH 2021/3230,Göteborg,Västra Götaland,False
MYH 2021/3230,Karlstad,Värmland,False
MYH 2021/3231,Trollhättan,Västra Götaland,False
MYH 2021/3233,Stockholm,Stockholm,False
MYH 2021/3233,Linköping,Östergötland,False
MYH 2021/3234,Örnsköldsvik,Västernorrland,True
MYH 2021/3234,Göteborg,Västra Götaland,True
MYH 2021/3234,Linköping,Östergötland,True
MYH 2021/3235,Linköping,Östergötland,False
MYH 2021/3236,Linköping,Östergötland,True
MYH 2021/3237,Solna,Stockholm,False
MYH 2021/3240,Håbo,Uppsala,True
MYH 2021/3250,Göteborg,Västra Götaland,False
MYH 2021/3251,Göteborg,Västra Götaland,False
MYH 2021/3252,Göteborg,Västra Götaland,True
MYH 2021/3253,Stockholm,Stockholm,True
MYH 2021/3254,Örebro,Örebro,True
MYH 2021/3255,Solna,Stockholm,False
MYH 2021/3256,Malmö,Skåne,False
MYH 2021/3257,Järfälla,Stockholm,False
MYH 2021/3258,Örebro,Örebro,False
MYH 2021/3259,Solna,Stockholm,True
MYH 2021/3262,Göteborg,Västra Götaland,False
MYH 2021/3263,Helsingborg,Skåne,False
MYH 2021/3265,Karlskrona,Blekinge,False
MYH 2021/3266,Uppsala,Uppsala,False
MYH 2021/3267,Landskrona,Skåne,False
MYH 2021/3269,Göteborg,Västra Götaland,False
MYH 2021/3269,Stockholm,Stockholm,False
MYH 2021/3270,Kalix,Norrbotten,False
MYH 2021/3274,Stockholm,Stockholm,True
MYH 2021/3274,Göteborg,Västra Götaland,True
MYH 2021/3274,Malmö,Skåne,True
MYH 2021/3275,Göteborg,Västra Götaland,False
MYH 2021/3275,Norrköping,Östergötland,False
MYH 2021/3278,Växjö,Kronoberg,False
MYH 2021/3279,Kristianstad,Skåne,False
MYH 2021/3281,Göteborg,Västra Götaland,False
MYH 2021/3282,Vänersborg,Västra Götaland,False
MYH 2021/3282,Sundsvall,Västernorrland,False
MYH 2021/3282,Västerås,Västmanland,False
MYH 2021/3289,Gotland,Gotland,False
MYH 2021/3293,Göteborg,Västra Götaland,False
MYH 2021/3294,Stockholm,Stockholm,False
MYH 2021/3296,Borås,Västra Götaland,False
MYH 2021/3300,Linköping,Östergötland,True
MYH 2021/3302,Malmö,Skåne,False
MYH 2021/3303,Göteborg,Västra Götaland,True
MYH 2021/3304,Göteborg,Västra Götaland,True
MYH 2021/3305,Mölndal,Västra Götaland,False
MYH 2021/3306,Stockholm,Stockholm,False
MYH 2021/3307,Göteborg,Västra Götaland,False
MYH 2021/3309,Solna,Stockholm,False
MYH 2021/3310,Uppsala,Uppsala,True
MYH 2021/3311,Helsingborg,Skåne,False
MYH 2021/3312,Göteborg,Västra Götaland,False
MYH 2021/3313,Västerås,Västmanland,True
MYH 2021/3314,Västerås,Västmanland,False
MYH 2021/3315,Trollhättan,Västra Götaland,False
MYH 2021/3316,Göteborg,Västra Götaland,False
MYH 2021/3316,Malmö,Skåne,False
MYH 2021/3317,Umeå,Västerbotten,False
MYH 2021/3317,Örebro,Örebro,False
MYH 2021/3318,Eskilstuna,Södermanland,False
MYH 2021/3322,Kristinehamn,Värmland,False
MYH 2021/3324,Stockholm,Stockholm,False
MYH 2021/3327,Stockholm,Stockholm,True
MYH 2021/3328,Stockholm,Stockholm,False
MYH 2021/3330,Skellefteå,Västerbotten,False
MYH 2021/3331,Kalmar,Kalmar,False
MYH 2021/3331,Vimmerby,Kalmar,False
MYH 2021/3332,Linköping,Östergötland,False
MYH 2021/3333,Malmö,Skåne,True
MYH 2021/3334,Värmdö,Stockholm,True
MYH 2021/3335,Stockholm,Stockholm,True
MYH 2021/3336,Malmö,Skåne,False
MYH 2021/3337,Linköping,Östergötland,True
MYH 2021/3339,Uddevalla,Västra Götaland,False
MYH 2021/3340,Stockholm,Stockholm,True
MYH 2021/3341,Stockholm,Stockholm,False
MYH 2021/3342,Sundsvall,Västernorrland,True
MYH 2021/3343,Stockholm,Stockholm,False
MYH 2021/3344,Helsingborg,Skåne,False
MYH 2021/3347,Linköping,Östergötland,True
MYH 2021/3348,Helsingborg,Skåne,False
MYH 2021/3349,Västerås,Västmanland,True
MYH 2021/3349,Luleå,Norrbotten,True
MYH 2021/3350,Uddevalla,Västra Götaland,False
MYH 2021/3350,Umeå,Västerbotten,False
MYH 2021/3350,Gotland,Gotland,False
MYH 2021/3351,Karlstad,Värmland,False
MYH 2021/3352,Botkyrka,Stockholm,True
MYH 2021/3353,Solna,Stockholm,False
MYH 2021/3354,Karlstad,Värmland,False
MYH 2021/3355,Vänersborg,Västra Götaland,False
MYH 2021/3356,Malmö,Skåne,True
MYH 2021/3357,Kalmar,Kalmar,False
MYH 2021/3358,Malmö,Skåne,True
MYH 2021/3360,Malmö,Skåne,True
MYH 2021/3361,Stockholm,Stockholm,False
MYH 2021/3362,Östersund,Jämtland,False
MYH 2021/3363,Malmö,Skåne,True
MYH 2021/3364,Örnsköldsvik,Västernorrland,False
MYH 2021/3366,Norrköping,Östergötland,True
MYH 2021/3367,Gävle,Gävleborg,True
MYH 2021/3368,Helsingborg,Skåne,True
MYH 2021/3369,Eslöv,Skåne,False
MYH 2021/3370,Stockholm,Stockholm,False
MYH 2021/3371,Umeå,Västerbotten,False
MYH 2021/3372,Skellefteå,Västerbotten,True
MYH 2021/3373,Stockholm,Stockholm,False
MYH 2021/3374,Karlstad,Värmland,True
MYH 2021/3375,Borlänge,Dalarna,False
MYH 2021/3376,Luleå,Norrbotten,False
MYH 2021/3376,Helsingborg,Skåne,False
MYH 2021/3376,Eskilstuna,Södermanland,False
MYH 2021/3377,Stockholm,Stockholm,False
MYH 2021/3378,Borlänge,Dalarna,False
MYH 2021/3379,Växjö,Kronoberg,False
MYH 2021/3380,Växjö,Kronoberg,True
MYH 2021/3381,Trollhättan,Västra Götaland,True
MYH 2021/3382,Växjö,Kronoberg,False
MYH 2021/3383,Växjö,Kronoberg,True
MYH 2021/3384,Växjö,Kronoberg,False
MYH 2021/3384,Kalmar,Kalmar,False
MYH 2021/3385,Älmhult,Kronoberg,False
MYH 2021/3385,Växjö,Kronoberg,False
MYH 2021/3386,Växjö,Kronoberg,False
MYH 2021/3386,Karlskrona,Blekinge,False
MYH 2021/3387,Karlskrona,Blekinge,False
MYH 2021/3387,Kalmar,Kalmar,False
MYH 2021/3387,Växjö,Kronoberg,False
MYH 2021/3388,Örebro,Örebro,True
MYH 2021/3389,Örebro,Örebro,True
MYH 2021/3390,Örebro,Örebro,True
MYH 2021/3391,Örebro,Örebro,False
MYH 2021/3392,Sundsvall,Västernorrland,False
MYH 2021/3393,Örebro,Örebro,False
MYH 2021/3394,Falun,Dalarna,True
MYH 2021/3395,Stockholm,Stockholm,False
MYH 2021/3396,Stockholm,Stockholm,True
MYH 2021/3397,Stockholm,Stockholm,False
MYH 2021/3398,Solna,Stockholm,False
MYH 2021/3399,Solna,Stockholm,False
MYH 2021/3400,Västerås,Västmanland,False
MYH 2021/3401,Solna,Stockholm,False
MYH 2021/3402,Västerås,Västmanland,False
MYH 2021/3404,Stockholm,Stockholm,True
MYH 2021/3405,Oskarshamn,Kalmar,True
MYH 2021/3406,Stockholm,Stockholm,True
MYH 2021/3407,Karlstad,Värmland,False
MYH 2021/3408,Helsingborg,Skåne,False
MYH 2021/3409,Malmö,Skåne,False
MYH 2021/3410,Malmö,Skåne,False
MYH 2021/3411,Norrtälje,Stockholm,False
MYH 2021/3411,Stockholm,Stockholm,False
MYH 2021/3412,Helsingborg,Skåne,True
MYH 2021/3412,Malmö,Skåne,True
MYH 2021/3413,Trelleborg,Skåne,True
MYH 2021/3413,Malmö,Skåne,True
MYH 2021/3414,Malmö,Skåne,False
MYH 2021/3415,Helsingborg,Skåne,True
MYH 2021/3416,Stockholm,Stockholm,False
MYH 2021/3417,Stockholm,Stockholm,True
MYH 2021/3418,Umeå,Västerbotten,False
MYH 2021/3418,Östersund,Jämtland,False
MYH 2021/3419,Kristianstad,Skåne,False
MYH 2021/3420,Oskarshamn,Kalmar,True
MYH 2021/3421,Varberg,Halland,False
MYH 2021/3422,Stockholm,Stockholm,False
MYH 2021/3422,Skellefteå,Västerbotten,False
MYH 2021/3424,Göteborg,Västra Götaland,True
MYH 2021/3425,Västerås,Västmanland,False
MYH 2021/3426,Solna,Stockholm,False
MYH 2021/3427,Stockholm,Stockholm,False
MYH 2021/3428,Lund,Skåne,True
MYH 2021/3430,Göteborg,Västra Götaland,True
MYH 2021/3431,Helsingborg,Skåne,False
MYH 2021/3432,Skellefteå,Västerbotten,True
MYH 2021/3433,Göteborg,Västra Götaland,False
MYH 2021/3434,Göteborg,Västra Götaland,False
MYH 2021/3435,Göteborg,Västra Götaland,False
MYH 2021/3436,Göteborg,Västra Götaland,False
MYH 2021/3437,Göteborg,Västra Götaland,False
MYH 2021/3438,Göteborg,Västra Götaland,False
MYH 2021/3439,Stockholm,Stockholm,False
MYH 2021/3439,Göteborg,Västra Götaland,False
MYH 2021/3440,Göteborg,Västra Götaland,False
MYH 2021/3440,Stockholm,Stockholm,False
MYH 2021/3441,Stockholm,Stockholm,False
MYH 2021/3442,Stockholm,Stockholm,False
MYH 2021/3443,Stockholm,Stockholm,True
MYH 2021/3444,Göteborg,Västra Götaland,True
MYH 2021/3445,Stockholm,Stockholm,False
MYH 2021/3446,Stockholm,Stockholm,True
MYH 2021/3447,Göteborg,Västra Götaland,False
MYH 2021/3447,Stockholm,Stockholm,False
MYH 2021/3448,Göteborg,Västra Götaland,True
MYH 2021/3448,Stockholm,Stockholm,True
MYH 2021/3449,Kramfors,Västernorrland,True
MYH 2021/3450,Nässjö,Jönköping,True
MYH 2021/3450,Växjö,Kronoberg,True
MYH 2021/3451,Eskilstuna,Södermanland,False
MYH 2021/3451,Örebro,Örebro,False
MYH 2021/3452,Sundbyberg,Stockholm,False
MYH 2021/3453,Tranås,Jönköping,True
MYH 2021/3454,Höör,Skåne,True
MYH 2021/3455,Hässleholm,Skåne,False
MYH 2021/3456,Göteborg,Västra Götaland,True
MYH 2021/3457,Sundsvall,Västernorrland,True
MYH 2021/3458,Stockholm,Stockholm,False
MYH 2021/3458,Göteborg,Västra Götaland,False
MYH 2021/3459,Stockholm,Stockholm,False
MYH 2021/3460,Stockholm,Stockholm,True
MYH 2021/3461,Göteborg,Västra Götaland,False
MYH 2021/3461,Stockholm,Stockholm,False
MYH 2021/3462,Göteborg,Västra Götaland,False
MYH 2021/3463,Malmö,Skåne,False
MYH 2021/3464,Surahammar,Västmanland,True
MYH 2021/3465,Malmö,Skåne,False
MYH 2021/3466,Malmö,Skåne,False
MYH 2021/3467,Malmö,Skåne,False
MYH 2021/3468,Krokom,Jämtland,True
MYH 2021/3469,Malmö,Skåne,False
MYH 2021/3470,Malmö,Skåne,False
MYH 2021/3471,Malmö,Skåne,False
MYH 2021/3472,Malmö,Skåne,False
MYH 2021/3473,Kalmar,Kalmar,True
MYH 2021/3474,Emmaboda,Kalmar,True
MYH 2021/3475,Helsingborg,Skåne,True
MYH 2021/3476,Stockholm,Stockholm,True
MYH 2021/3477,Stockholm,Stockholm,False
MYH 2021/3478,Stockholm,Stockholm,False
MYH 2021/3479,Upplands Väsby,Stockholm,True
MYH 2021/3480,Stockholm,Stockholm,True
MYH 2021/3481,Borlänge,Dalarna,True
MYH 2021/3482,Luleå,Norrbotten,True
MYH 2021/3483,Malmö,Skåne,True
MYH 2021/3484,Kristianstad,Skåne,True
MYH 2021/3485,Varberg,Halland,True
MYH 2021/3486,Stockholm,Stockholm,False
MYH 2021/3487,Göteborg,Västra Götaland,True
MYH 2021/3488,Piteå,Norrbotten,True
MYH 2021/3489,Borås,Västra Götaland,True
MYH 2021/3489,Uddevalla,Västra Götaland,True
MYH 2021/3489,Varberg,Halland,True
MYH 2021/3489,Västervik,Kalmar,True
MYH 2021/3489,Lidköping,Västra Götaland,True
MYH 2021/3490,Stockholm,Stockholm,False
MYH 2021/3491,Solna,Stockholm,False
MYH 2021/3492,Lidköping,Västra Götaland,False
MYH 2021/3492,Uddevalla,Västra Götaland,False
MYH 2021/3492,Strömstad,Västra Götaland,False
MYH 2021/3493,Simrishamn,Skåne,False
MYH 2021/3494,Simrishamn,Skåne,False
MYH 2021/3495,Varberg,Halland,True
MYH 2021/3496,Malmö,Skåne,False
MYH 2021/3497,Uppsala,Uppsala,False
MYH 2021/3498,Borlänge,Dalarna,True
MYH 2021/3498,Karlstad,Värmland,True
MYH 2021/3499,Uddevalla,Västra Götaland,True
MYH 2021/3500,Ljungby,Kronoberg,True
MYH 2021/3501,Ljungby,Kronoberg,True
MYH 2021/3502,Linköping,Östergötland,True
MYH 2021/3503,Västerås,Västmanland,True
MYH 2021/3504,Arboga,Västmanland,True
MYH 2021/3507,Ängelholm,Skåne,True
MYH 2021/3510,Norrköping,Östergötland,True
MYH 2021/3511,Norrköping,Östergötland,False
MYH 2021/3512,Norrköping,Östergötland,False
MYH 2021/3513,Varberg,Halland,True
MYH 2021/3514,Lycksele,Västerbotten,False
MYH 2021/3515,Malmö,Skåne,False
MYH 2021/3516,Sorsele,Västerbotten,False
MYH 2021/3517,Uppsala,Uppsala,False
MYH 2021/3518,Göteborg,Västra Götaland,False
MYH 2021/3519,Malmö,Skåne,False
MYH 2021/3519,Göteborg,Västra Götaland,False
MYH 2021/3520,Östersund,Jämtland,False
MYH 2021/3520,Umeå,Västerbotten,False
MYH 2021/3521,Falun,Dalarna,True
MYH 2021/3522,Stockholm,Stockholm,True
MYH 2021/3523,Kristianstad,Skåne,False
MYH 2021/3524,Linköping,Östergötland,True
MYH 2021/3525,Söderköping,Östergötland,False
MYH 2021/3526,Örebro,Örebro,False
MYH 2021/3528,Örebro,Örebro,True
MYH 2021/3528,Jönköping,Jönköping,True
MYH 2021/3528,Göteborg,Västra Götaland,True
MYH 2021/3529,Linköping,Östergötland,True
MYH 2021/3530,Varberg,Halland,True
MYH 2021/3530,Mariestad,Västra Götaland,True
MYH 2021/3531,Malmö,Skåne,False
MYH 2021/3531,Stockholm,Stockholm,False
MYH 2021/3531,Umeå,Västerbotten,False
MYH 2021/3531,Göteborg,Västra Götaland,False
MYH 2021/3532,Hudiksvall,Gävleborg,True
MYH 2021/3533,Jönköping,Jönköping,True
MYH 2021/3534,Motala,Östergötland,False
MYH 2021/3534,Söderköping,Östergötland,False
MYH 2021/3535,Norrköping,Östergötland,False
MYH 2021/3536,Norrköping,Östergötland,False
MYH 2021/3537,Borgholm,Kalmar,True
MYH 2021/3537,Jönköping,Jönköping,True
MYH 2021/3539,Trollhättan,Västra Götaland,True
MYH 2021/3540,Uppvidinge,Kronoberg,True
MYH 2021/3540,Skara,Västra Götaland,True
MYH 2021/3541,Malmö,Skåne,False
MYH 2021/3542,Malmö,Skåne,False
MYH 2021/3543,Örebro,Örebro,False
MYH 2021/3544,Varberg,Halland,True
MYH 2021/3545,Vänersborg,Västra Götaland,True
MYH 2021/3546,Linköping,Östergötland,False
MYH 2021/3547,Stockholm,Stockholm,False
MYH 2021/3548,Nacka,Stockholm,True
MYH 2021/3549,Mora,Dalarna,False
MYH 2021/3550,Umeå,Västerbotten,False
MYH 2021/3550,Östersund,Jämtland,False
MYH 2021/3550,Gävle,Gävleborg,False
MYH 2021/3551,Stockholm,Stockholm,False
MYH 2021/3552,Åre,Jämtland,True
MYH 2021/3553,Stockholm,Stockholm,True
MYH 2021/3554,Örnsköldsvik,Västernorrland,True
MYH 2021/3554,Härnösand,Västernorrland,True
MYH 2021/3555,Göteborg,Västra Götaland,False
MYH 2021/3556,Trollhättan,Västra Götaland,False
MYH 2021/3557,Norrköping,Östergötland,False
MYH 2021/3558,Växjö,Kronoberg,True
MYH 2021/3558,Gotland,Gotland,True
MYH 2021/3559,Linköping,Östergötland,True
MYH 2021/3560,Stockholm,Stockholm,False
MYH 2021/3561,Solna,Stockholm,False
MYH 2021/3562,Uddevalla,Västra Götaland,False
MYH 2021/3563,Göteborg,Västra Götaland,True
MYH 2021/3564,Stockholm,Stockholm,False
MYH 2021/3565,Malmö,Skåne,True
MYH 2021/3566,Göteborg,Västra Götaland,True
MYH 2021/3567,Stockholm,Stockholm,True
MYH 2021/3568,Filipstad,Värmland,True
MYH 2021/3569,Åre,Jämtland,False
MYH 2021/3570,Uppsala,Uppsala,True
MYH 2021/3571,Stockholm,Stockholm,True
MYH 2021/3572,Gävle,Gävleborg,False
MYH 2021/3573,Filipstad,Värmland,True
MYH 2021/3574,Stockholm,Stockholm,False
MYH 2021/3575,Stockholm,Stockholm,False
MYH 2021/3576,Stockholm,Stockholm,False
MYH 2021/3577,Nyköping,Södermanland,True
MYH 2021/3578,Solna,Stockholm,False
MYH 2021/3579,Göteborg,Västra Götaland,False
MYH 2021/3580,Linköping,Östergötland,True
MYH 2021/3581,Västerås,Västmanland,False
MYH 2021/3582,Göteborg,Västra Götaland,False
MYH 2021/3582,Malmö,Skåne,False
MYH 2021/3583,Trollhättan,Västra Götaland,False
MYH 2021/3584,Göteborg,Västra Götaland,True
MYH 2021/3585,Stockholm,Stockholm,False
MYH 2021/3587,Örebro,Örebro,False
MYH 2021/3588,Sundsvall,Västernorrland,False
MYH 2021/3589,Vänersborg,Västra Götaland,False
MYH 2021/3590,Göteborg,Västra Götaland,True
MYH 2021/3591,Uddevalla,Västra Götaland,True
MYH 2021/3592,Lidköping,Västra Götaland,False
MYH 2021/3592,Falköping,Västra Götaland,False
MYH 2021/3592,Alingsås,Västra Götaland,False
MYH 2021/3592,Vänersborg,Västra Götaland,False
MYH 2021/3593,Sunne,Värmland,False
MYH 2021/3594,Norrköping,Östergötland,False
MYH 2021/3595,Stockholm,Stockholm,True
MYH 2021/3596,Stockholm,Stockholm,False
MYH 2021/3597,Stockholm,Stockholm,True
MYH 2021/3598,Lund,Skåne,False
MYH 2021/3598,Stockholm,Stockholm,False
MYH 2021/3598,Göteborg,Västra Götaland,False
MYH 2021/3599,Stockholm,Stockholm,True
MYH 2021/3600,Sandviken,Gävleborg,False
MYH 2021/3601,Helsingborg,Skåne,False
MYH 2021/3601,Linköping,Östergötland,False
MYH 2021/3602,Örebro,Örebro,False
MYH 2021/3604,Härryda,Västra Götaland,True
MYH 2021/3605,Karlskrona,Blekinge,True
MYH 2021/3606,Linköping,Östergötland,True
MYH 2021/3607,Härryda,Västra Götaland,False
MYH 2021/3609,Helsingborg,Skåne,False
MYH 2021/3609,Borgholm,Kalmar,False
MYH 2021/3610,Gävle,Gävleborg,False
MYH 2021/3611,Stockholm,Stockholm,False
MYH 2021/3612,Härryda,Västra Götaland,True
MYH 2021/3613,Härryda,Västra Götaland,False
MYH 2021/3614,Bollnäs,Gävleborg,True
MYH 2021/3615,Nyköping,Södermanland,True
MYH 2021/3616,Piteå,Norrbotten,True
MYH 2021/3617,Båstad,Skåne,True
MYH 2021/3618,Stockholm,Stockholm,False
MYH 2021/3619,Solna,Stockholm,False
MYH 2021/3620,Västerås,Västmanland,True
MYH 2021/3621,Norrtälje,Stockholm,True
MYH 2021/3621,Sollefteå,Västernorrland,True
MYH 2021/3621,Vilhelmina,Västerbotten,True
MYH 2021/3622,Stockholm,Stockholm,True
MYH 2021/3623,Linköping,Östergötland,False
MYH 2021/3624,Stockholm,Stockholm,False
MYH 2021/3625,Jönköping,Jönköping,True
MYH 2021/3626,Solna,Stockholm,False
MYH 2021/3627,Göteborg,Västra Götaland,False
MYH 2021/3628,Göteborg,Västra Götaland,False
MYH 2021/3630,Jönköping,Jönköping,False
MYH 2021/3631,Boden,Norrbotten,False
MYH 2021/3631,Stockholm,Stockholm,False
MYH 2021/3632,Växjö,Kronoberg,False
MYH 2021/3633,Kristianstad,Skåne,True
MYH 2021/3634,Göteborg,Västra Götaland,False
MYH 2021/3635,Stockholm,Stockholm,False
MYH 2021/3636,Stockholm,Stockholm,False
MYH 2021/3637,Stockholm,Stockholm,False
MYH 2021/3638,Linköping,Östergötland,False
MYH 2021/3639,Nacka,Stockholm,True
MYH 2021/3641,Östersund,Jämtland,False
MYH 2021/3641,Göteborg,Västra Götaland,False
MYH 2021/3641,Växjö,Kronoberg,False
MYH 2021/3641,Katrineholm,Södermanland,False
MYH 2021/3642,Linköping,Östergötland,False
MYH 2021/3643,Forshaga,Värmland,False
MYH 2021/3644,Forshaga,Värmland,True
MYH 2021/3645,Malmö,Skåne,False
MYH 2021/3646,Norrtälje,Stockholm,False
MYH 2021/3646,Malmö,Skåne,False
MYH 2021/3646,Hudiksvall,Gävleborg,False
MYH 2021/3646,Gävle,Gävleborg,False
MYH 2021/3646,Gotland,Gotland,False
MYH 2021/3647,Malmö,Skåne,False
MYH 2021/3648,Karlskrona,Blekinge,False
MYH 2021/3648,Boden,Norrbotten,False
MYH 2021/3649,Stockholm,Stockholm,False
MYH 2021/3650,Malmö,Skåne,False
MYH 2021/3651,Eskilstuna,Södermanland,False
MYH 2021/3651,Norrtälje,Stockholm,False
MYH 2021/3651,Hudiksvall,Gävleborg,False
MYH 2021/3651,Söderhamn,Gävleborg,False
MYH 2021/3652,Malmö,Skåne,True
MYH 2021/3653,Stockholm,Stockholm,False
MYH 2021/3654,Stockholm,Stockholm,False
MYH 2021/3655,Stockholm,Stockholm,True
MYH 2021/3656,Gävle,Gävleborg,True
MYH 2021/3656,Hudiksvall,Gävleborg,True
MYH 2021/3656,Söderhamn,Gävleborg,True
MYH 2021/3656,Stockholm,Stockholm,True
MYH 2021/3656,Malmö,Skåne,True
MYH 2021/3657,Varberg,Halland,False
MYH 2021/3658,Göteborg,Västra Götaland,False
MYH 2021/3659,Göteborg,Västra Götaland,False
MYH 2021/3660,Göteborg,Västra Götaland,False
MYH 2021/3661,Stockholm,Stockholm,False
MYH 2021/3661,Boden,Norrbotten,False
MYH 2021/3662,Stockholm,Stockholm,False
MYH 2021/3663,Stockholm,Stockholm,False
MYH 2021/3664,Nacka,Stockholm,True
MYH 2021/3665,Nacka,Stockholm,True
MYH 2021/3665,Malmö,Skåne,True
MYH 2021/3665,Östersund,Jämtland,True
MYH 2021/3665,Norrtälje,Stockholm,True
MYH 2021/3665,Piteå,Norrbotten,True
MYH 2021/3665,Söderhamn,Gävleborg,True
MYH 2021/3666,Göteborg,Västra Götaland,False
MYH 2021/3667,Malmö,Skåne,False
MYH 2021/3668,Solna,Stockholm,True
MYH 2021/3669,Malmö,Skåne,False
MYH 2021/3670,Malmö,Skåne,False
MYH 2021/3673,Malmö,Skåne,False
MYH 2021/3674,Göteborg,Västra Götaland,True
MYH 2021/3675,Göteborg,Västra Götaland,False
MYH 2021/3676,Göteborg,Västra Götaland,True
MYH 2021/3677,Katrineholm,Södermanland,False
MYH 2021/3677,Göteborg,Västra Götaland,False
MYH 2021/3677,Nacka,Stockholm,False
MYH 2021/3677,Malmö,Skåne,False
MYH 2021/3678,Nacka,Stockholm,False
MYH 2021/3679,Göteborg,Västra Götaland,False
MYH 2021/3680,Göteborg,Västra Götaland,False
MYH 2021/3681,Arboga,Västmanland,True
MYH 2021/3682,Göteborg,Västra Götaland,False
MYH 2021/3683,Göteborg,Västra Götaland,True
MYH 2021/3684,Ängelholm,Skåne,False
MYH 2021/3685,Göteborg,Västra Götaland,False
MYH 2021/3686,Göteborg,Västra Götaland,False
MYH 2021/3687,Jönköping,Jönköping,True
MYH 2021/3688,Göteborg,Västra Götaland,True
MYH 2021/3689,Göteborg,Västra Götaland,True
MYH 2021/3690,Göteborg,Västra Götaland,False
MYH 2021/3690,Malmö,Skåne,False
MYH 2021/3690,Hudiksvall,Gävleborg,False
MYH 2021/3690,Gävle,Gävleborg,False
MYH 2021/3690,Gotland,Gotland,False
MYH 2021/3691,Eskilstuna,Södermanland,True
MYH 2021/3692,Halmstad,Halland,True
