,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,YH-poäng,Studieform,Studietakt %,Utbildningsanordnare administrativ enhet,Huvudmannatyp,Sökta platser per utbildningsomgång,Sökta platser totalt,Beviljade platser totalt,Diarienummer,Beslut,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Ansökningsomgång,Antal kommuner
151,Data/IT,Full stack web development,Västra Götaland,Göteborg,True,200,Distans,100,CC Codify College AB,Privat,2,10,0,MYH 2020/4842,False,5,0,2020,10
152,Data/IT,Full stack web development,Östergötland,Linköping,True,200,Distans,100,CC Codify College AB,Privat,2,10,0,MYH 2020/4842,False,5,0,2020,10
153,Data/IT,Fullstack med fokus på webbutveckling,Jönköping,Jönköping,True,400,Distans,100,Consid Excellerate AB ,Privat,7,35,0,MYH 2020/4806,False,5,0,2020,4
154,Data/IT,Fullstack med fokus på webbutveckling,Skåne,Malmö,True,400,Distans,100,Consid Excellerate AB ,Privat,7,35,0,MYH 2020/4806,False,5,0,2020,4
155,Data/IT,Fullstack med fokus på webbutveckling,Stockholm,Stockholm,True,400,Distans,100,Consid Excellerate AB ,Privat,8,40,0,MYH 2020/4806,False,5,0,2020,4
156,Data/IT,Fullstack med fokus på webbutveckling,Västra Götaland,Göteborg,True,400,Distans,100,Consid Excellerate AB ,Privat,8,40,0,MYH 2020/4806,False,5,0,2020,4
157,Data/IT,Fullstack systemutvecklare,Skåne,Kristianstad,False,400,Bunden,100,Högskolan Kristianstad Uppdrag AB,Privat,30,150,0,MYH 2020/5180,False,5,0,2020,1
158,Data/IT,Fullstack Webbutvecklare,Stockholm,Stockholm,False,420,Bunden,100,Chas Academy AB,Privat,35,140,105,MYH 2020/4926,True,4,3,2020,1
159,Data/IT,Fullstack webbutvecklare Online,Norrbotten,Luleå,False,420,Distans,100,Chas Academy AB,Privat,35,175,0,MYH 2020/5832,False,5,0,2020,1
160,Data/IT,Fullstackentreprenör,Västra Götaland,Mölndal,False,400,Bunden,100,Campus Mölndal,Kommun,20,60,0,MYH 2020/5586,False,3,0,2020,1
161,Data/IT,Fullstackentreprenör,Västra Götaland,Mölndal,False,400,Distans,100,Campus Mölndal,Kommun,25,75,0,MYH 2020/5587,False,3,0,2020,1
162,Data/IT,Fullstackutvecklare .NET,Stockholm,Stockholm,False,420,Bunden,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5663,False,4,0,2020,1
163,Data/IT,Fullstackutvecklare .NET Online,Västerbotten,Umeå,False,420,Distans,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5716,False,4,0,2020,1
164,Data/IT,Futuregames Game Programmer,Värmland,Karlstad,False,400,Bunden,100,Changemaker Educations AB,Privat,30,90,0,MYH 2020/5635,False,3,0,2020,1
165,Data/IT,Futuregames Spelprogrammerare,Norrbotten,Boden,True,550,Bunden,100,Changemaker Educations AB,Privat,15,45,45,MYH 2020/4849,True,3,3,2020,2
166,Data/IT,Futuregames Spelprogrammerare,Västerbotten,Skellefteå,True,550,Bunden,100,Changemaker Educations AB,Privat,20,60,60,MYH 2020/4849,True,3,3,2020,2
167,Data/IT,Gameprogrammer  Level up deltid,Västra Götaland,Skövde,False,231,Distans,50,People1 st AB,Privat,30,150,0,MYH 2020/4878,False,5,0,2020,1
168,Data/IT,Gameprogrammer Level Up,Västra Götaland,Skövde,False,231,Distans,100,People1 st AB,Privat,30,150,0,MYH 2020/4877,False,5,0,2020,1
169,Data/IT,Internet of Things Developer,Stockholm,Stockholm,False,430,Distans,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5858,False,4,0,2020,1
170,Data/IT,Internet of Things Developer,Västra Götaland,Göteborg,False,410,Bunden,100,KYH AB Göteborg,Privat,30,150,90,MYH 2020/4578,True,5,3,2020,1
171,Data/IT,Internet of Things Utvecklare,Skåne,Helsingborg,True,400,Bunden,100,EC Utbildning AB Malmö,Privat,15,45,0,MYH 2020/5531,False,3,0,2020,2
172,Data/IT,Internet of Things Utvecklare,Skåne,Malmö,True,400,Bunden,100,EC Utbildning AB Malmö,Privat,20,60,0,MYH 2020/5531,False,3,0,2020,2
173,Data/IT,iOS/Android Developer,Stockholm,Stockholm,False,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,35,175,105,MYH 2020/4821,True,5,3,2020,1
174,Data/IT,IoT Developer,Stockholm,Stockholm,False,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,35,175,0,MYH 2020/4819,False,5,0,2020,1
175,Data/IT,IoT-utvecklare,Norrbotten,Arjeplog,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
176,Data/IT,IoT-utvecklare,Skåne,Hässleholm,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
177,Data/IT,IoT-utvecklare,Stockholm,Stockholm,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
178,Data/IT,IoT-utvecklare,Västerbotten,Dorotea,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
179,Data/IT,IoT-utvecklare,Västerbotten,Lycksele,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
180,Data/IT,IoT-utvecklare,Västerbotten,Norsjö,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
181,Data/IT,IoT-utvecklare,Västra Götaland,Göteborg,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5787,False,3,0,2020,7
182,Data/IT,IT- och nätverkstekniker,Västernorrland,Örnsköldsvik,False,400,Bunden,100,Plushögskolan AB - Teknikhögskolan,Privat,27,135,0,MYH 2020/4874,False,5,0,2020,1
183,Data/IT,IT- projektledare - Malmö,Skåne,Malmö,False,425,Bunden,100,Handelsakademin i Göteborg AB,Privat,35,105,0,MYH 2020/5454,False,3,0,2020,1
184,Data/IT,IT Säkerhetsspecialist,Halland,Halmstad,False,425,Bunden,100,EC Utbildning AB Helsingborg,Privat,35,105,0,MYH 2020/4662,False,3,0,2020,1
185,Data/IT,IT Säkerhetsspecialist,Skåne,Malmö,False,425,Bunden,100,EC Utbildning AB Malmö,Privat,35,105,0,MYH 2020/5410,False,3,0,2020,1
186,Data/IT,IT Säkerhetsspecialist,Värmland,Karlstad,False,425,Bunden,100,EC Utbildning AB Örebro,Privat,35,105,0,MYH 2020/4660,False,3,0,2020,1
187,Data/IT,IT Säkerhetsspecialist,Västmanland,Västerås,False,425,Bunden,100,EC Utbildning AB Västerås,Privat,35,105,0,MYH 2020/4657,False,3,0,2020,1
188,Data/IT,IT Säkerhetsspecialist,Västra Götaland,Göteborg,False,425,Bunden,100,EC Utbildning AB Göteborg,Privat,35,105,0,MYH 2020/4654,False,3,0,2020,1
189,Data/IT,IT Säkerhetsspecialist,Örebro,Örebro,False,425,Bunden,100,EC Utbildning AB Örebro,Privat,35,105,0,MYH 2020/4655,False,3,0,2020,1
190,Data/IT,IT-forensiker,Dalarna,Borlänge,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
191,Data/IT,IT-forensiker,Jönköping,Jönköping,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
192,Data/IT,IT-forensiker,Kronoberg,Växjö,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
193,Data/IT,IT-forensiker,Skåne,Malmö,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
194,Data/IT,IT-forensiker,Stockholm,Stockholm,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
195,Data/IT,IT-forensiker,Västernorrland,Sundsvall,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
196,Data/IT,IT-forensiker,Västra Götaland,Göteborg,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
197,Data/IT,IT-forensiker,Örebro,Örebro,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
198,Data/IT,IT-forensiker,Östergötland,Linköping,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
199,Data/IT,IT-forensiker,Östergötland,Norrköping,True,475,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5662,False,3,0,2020,10
200,Data/IT,IT-Infrastructure and cloud engineer,Stockholm,Stockholm,False,400,Bunden,100,Lernia Utbildning AB,Privat,35,105,70,MYH 2020/5092,True,3,2,2020,1
201,Data/IT,IT-Infrastructure and cloud engineer  ,Skåne,Malmö,False,400,Bunden,100,Lernia Utbildning AB,Privat,35,105,0,MYH 2020/5087,False,3,0,2020,1
202,Data/IT,IT-infrastrukturspecialist,Stockholm,Solna,False,400,Bunden,100,Nackademin AB,Privat,35,140,105,MYH 2020/5317,True,4,3,2020,1
203,Data/IT,IT-infrastrukturtekniker inriktning säkerhet,Halland,Varberg,False,400,Bunden,100,Campus Varberg/Varbergs kommun,Kommun,20,100,0,MYH 2020/5502,False,5,0,2020,1
204,Data/IT,IT-projektledare,Halland,Varberg,False,400,Bunden,100,Campus Varberg/Varbergs kommun,Kommun,20,100,0,MYH 2020/5344,False,5,0,2020,1
205,Data/IT,IT-projektledare,Norrbotten,Arjeplog,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
206,Data/IT,IT-projektledare,Norrbotten,Arvidsjaur,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
207,Data/IT,IT-projektledare,Stockholm,Stockholm,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
208,Data/IT,IT-projektledare,Stockholm,Stockholm,False,300,Bunden,100,IT-Högskolan Stockholm AB,Privat,20,60,60,MYH 2020/5803,True,3,3,2020,1
209,Data/IT,IT-projektledare,Västerbotten,Dorotea,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
210,Data/IT,IT-projektledare,Västerbotten,Lycksele,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
211,Data/IT,IT-projektledare,Västerbotten,Norsjö,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
212,Data/IT,IT-projektledare,Västerbotten,Åsele,True,300,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5784,False,3,0,2020,7
213,Data/IT,IT-projektledare,Västra Götaland,Göteborg,False,300,Bunden,100,JENSEN Education School AB,Privat,35,105,0,MYH 2020/5786,False,3,0,2020,1
214,Data/IT,IT-projektledare,Västra Götaland,Göteborg,False,300,Bunden,100,IT-Högskolan Sverige AB,Privat,20,60,60,MYH 2020/5805,True,3,3,2020,1
215,Data/IT,IT-projektledare,Örebro,Örebro,False,315,Bunden,100,EC Utbildning AB Örebro,Privat,35,105,0,MYH 2020/4665,False,3,0,2020,1
216,Data/IT,IT-säkerhetsspecialist,Kalmar,Hultsfred,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
217,Data/IT,IT-säkerhetsspecialist,Norrbotten,Arvidsjaur,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
218,Data/IT,IT-säkerhetsspecialist,Skåne,Helsingborg,True,400,Bunden,100,Plushögskolan AB - Teknikhögskolan,Privat,15,75,45,MYH 2020/4925,True,5,3,2020,2
219,Data/IT,IT-säkerhetsspecialist,Skåne,Lund,True,400,Bunden,100,Plushögskolan AB - Teknikhögskolan,Privat,15,75,45,MYH 2020/4925,True,5,3,2020,2
220,Data/IT,IT-säkerhetsspecialist,Skåne,Simrishamn,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
221,Data/IT,IT-säkerhetsspecialist,Stockholm,Stockholm,False,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,35,175,0,MYH 2020/4856,False,5,0,2020,1
222,Data/IT,IT-säkerhetsspecialist,Stockholm,Stockholm,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
223,Data/IT,IT-säkerhetsspecialist,Västerbotten,Dorotea,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
224,Data/IT,IT-säkerhetsspecialist,Västerbotten,Lycksele,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
225,Data/IT,IT-säkerhetsspecialist,Västerbotten,Norsjö,True,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,5,15,0,MYH 2020/5822,False,3,0,2020,7
226,Data/IT,IT-säkerhetsspecialist - SOC,Skåne,Malmö,False,400,Bunden,100,KYH AB Malmö,Privat,35,105,0,MYH 2020/4499,False,3,0,2020,1
227,Data/IT,IT-säkerhetsspecialist - SOC,Stockholm,Nacka,False,400,Bunden,100,KYH AB Stockholm,Privat,35,105,0,MYH 2020/4498,False,3,0,2020,1
228,Data/IT,IT-säkerhetstekniker,Dalarna,Borlänge,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
229,Data/IT,IT-säkerhetstekniker,Jönköping,Eksjö,False,200,Distans,100,Eksjö kommun,Kommun,20,100,0,MYH 2020/4934,False,5,0,2020,1
230,Data/IT,IT-säkerhetstekniker,Jönköping,Jönköping,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
231,Data/IT,IT-säkerhetstekniker,Kalmar,Oskarshamn,False,400,Distans,100,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",Kommun,20,100,0,MYH 2020/5475,False,5,0,2020,1
232,Data/IT,IT-säkerhetstekniker,Kronoberg,Växjö,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
233,Data/IT,IT-säkerhetstekniker,Skåne,Malmö,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
234,Data/IT,IT-säkerhetstekniker,Stockholm,Solna,False,400,Distans,100,Nackademin AB,Privat,35,140,105,MYH 2020/5322,True,4,3,2020,1
235,Data/IT,IT-säkerhetstekniker,Stockholm,Stockholm,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
236,Data/IT,IT-säkerhetstekniker,Stockholm,Stockholm,False,400,Bunden,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,35,175,0,MYH 2020/5612,False,5,0,2020,1
237,Data/IT,IT-säkerhetstekniker,Västernorrland,Sundsvall,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
238,Data/IT,IT-säkerhetstekniker,Västra Götaland,Göteborg,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,30,150,0,MYH 2020/5371,False,5,0,2020,1
239,Data/IT,IT-säkerhetstekniker,Västra Götaland,Göteborg,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
240,Data/IT,IT-säkerhetstekniker,Västra Götaland,Göteborg,False,400,Bunden,100,ABF Göteborg Vuxenutbildning AB,Privat,30,90,0,MYH 2020/5613,False,3,0,2020,1
241,Data/IT,IT-säkerhetstekniker,Örebro,Örebro,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
242,Data/IT,IT-säkerhetstekniker,Östergötland,Linköping,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
243,Data/IT,IT-säkerhetstekniker,Östergötland,Norrköping,True,400,Distans,100,Kvadrat Jönköping AB,Privat,2,6,0,MYH 2020/5511,False,3,0,2020,10
244,Data/IT,IT-säkerhetstekniker ,Jönköping,Jönköping,False,410,Bunden,100,TUC Sweden AB - Yrkeshögskola,Privat,30,150,0,MYH 2020/5184,False,5,0,2020,1
245,Data/IT,IT-säkerhetstekniker - Etisk Hackare,Stockholm,Stockholm,False,440,Distans,100,Edugrade AB,Privat,35,140,0,MYH 2020/5876,False,4,0,2020,1
246,Data/IT,Java Enterprise Utvecklare,Västra Götaland,Göteborg,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,30,150,90,MYH 2020/5257,True,5,3,2020,1
247,Data/IT,Javascript-utvecklare,Stockholm,Solna,False,320,Bunden,100,EC Utbildning AB Stockholm,Privat,35,105,0,MYH 2020/4982,False,3,0,2020,1
248,Data/IT,Javascript-utvecklare,Örebro,Örebro,False,320,Bunden,100,EC Utbildning AB Örebro,Privat,35,105,0,MYH 2020/4666,False,3,0,2020,1
249,Data/IT,JavaScriptutvecklare fullstack,Västra Götaland,Alingsås,True,400,Bunden,100,Campus Mölndal,Kommun,5,25,0,MYH 2020/5591,False,5,0,2020,3
250,Data/IT,JavaScriptutvecklare fullstack,Västra Götaland,Mölndal,False,400,Distans,100,Campus Mölndal,Kommun,35,175,0,MYH 2020/5588,False,5,0,2020,1
251,Data/IT,JavaScriptutvecklare fullstack,Västra Götaland,Mölndal,True,400,Bunden,100,Campus Mölndal,Kommun,25,125,0,MYH 2020/5591,False,5,0,2020,3
252,Data/IT,JavaScriptutvecklare fullstack,Västra Götaland,Vänersborg,True,400,Bunden,100,Campus Mölndal,Kommun,5,25,0,MYH 2020/5591,False,5,0,2020,3
253,Data/IT,Javautvecklare,Halland,Halmstad,False,400,Bunden,100,EC Utbildning AB Helsingborg,Privat,35,105,0,MYH 2020/4669,False,3,0,2020,1
254,Data/IT,Javautvecklare,Stockholm,Stockholm,False,400,Bunden,100,IT-Högskolan Stockholm AB,Privat,32,96,96,MYH 2020/5824,True,3,3,2020,1
255,Data/IT,Javautvecklare,Västmanland,Västerås,False,400,Bunden,100,EC Utbildning AB Västerås,Privat,35,105,0,MYH 2020/4670,False,3,0,2020,1
256,Data/IT,Javautvecklare,Västra Götaland,Göteborg,False,400,Bunden,100,EC Utbildning AB Göteborg,Privat,35,105,0,MYH 2020/4667,False,3,0,2020,1
257,Data/IT,Javautvecklare,Västra Götaland,Mölndal,False,400,Distans,100,Campus Mölndal,Kommun,35,175,0,MYH 2020/5592,False,5,0,2020,1
258,Data/IT,Java-utvecklare,Skåne,Lund,False,400,Bunden,100,Plushögskolan AB - Teknikhögskolan,Privat,30,150,90,MYH 2020/4449,True,5,3,2020,1
259,Data/IT,Javautvecklare ,Värmland,Arvika,True,400,Bunden,100,Campus Mölndal,Kommun,5,25,0,MYH 2020/5594,False,5,0,2020,4
260,Data/IT,Javautvecklare ,Västra Götaland,Alingsås,True,400,Bunden,100,Campus Mölndal,Kommun,5,25,0,MYH 2020/5594,False,5,0,2020,4
261,Data/IT,Javautvecklare ,Västra Götaland,Mölndal,True,400,Bunden,100,Campus Mölndal,Kommun,20,100,0,MYH 2020/5594,False,5,0,2020,4
262,Data/IT,Javautvecklare ,Västra Götaland,Trollhättan,True,400,Bunden,100,Campus Mölndal,Kommun,5,25,0,MYH 2020/5594,False,5,0,2020,4
263,Data/IT,Javautvecklare  ,Norrbotten,Luleå,False,250,Distans,100,Lernia Utbildning AB,Privat,35,105,0,MYH 2020/5095,False,3,0,2020,1
264,Data/IT,Javautvecklare  ,Stockholm,Stockholm,False,250,Distans,100,Lernia Utbildning AB,Privat,35,175,0,MYH 2020/5099,False,5,0,2020,1
265,Data/IT,Kravanalytiker,Skåne,Malmö,False,400,Bunden,100,Newton Kompetensutveckling AB,Privat,32,96,96,MYH 2020/5125,True,3,3,2020,1
266,Data/IT,Kravanalytiker,Stockholm,Stockholm,False,400,Bunden,100,Newton Kompetensutveckling AB,Privat,32,96,0,MYH 2020/5127,False,3,0,2020,1
267,Data/IT,Learning and Development Specialist,Stockholm,Stockholm,False,400,Bunden,100,Workler AB,Privat,35,175,0,MYH 2020/5893,False,5,0,2020,1
268,Data/IT,Linux DevOps Engineer,Östergötland,Linköping,False,420,Distans,100,Edugrade AB,Privat,35,105,0,MYH 2020/5837,False,3,0,2020,1
269,Data/IT,Microsoft 365 Cloud Hero,Stockholm,Stockholm,False,400,Distans,100,Enzure Education AB,Privat,35,105,0,MYH 2020/4873,False,3,0,2020,1
270,Data/IT,Microsoft 365 Developer,Stockholm,Solna,False,400,Bunden,100,EC Utbildning AB Stockholm,Privat,35,105,105,MYH 2020/5367,True,3,3,2020,1
271,Data/IT,Mjukvarutestare,Dalarna,Borlänge,False,325,Bunden,100,EC Utbildning AB Örebro,Privat,35,105,0,MYH 2020/4674,False,3,0,2020,1
272,Data/IT,Mjukvarutestare,Stockholm,Stockholm,False,400,Bunden,100,IT-Högskolan Stockholm AB,Privat,32,96,0,MYH 2020/5880,False,3,0,2020,1
273,Data/IT,Mjukvarutestare,Värmland,Karlstad,False,325,Bunden,100,EC Utbildning AB Örebro,Privat,35,105,0,MYH 2020/4673,False,3,0,2020,1
274,Data/IT,Mjukvarutestare,Västernorrland,Sundsvall,False,300,Bunden,100,Edugrade AB,Privat,28,84,0,MYH 2020/5838,False,3,0,2020,1
275,Data/IT,Mjukvarutestare,Västra Götaland,Göteborg,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,25,125,0,MYH 2020/5321,False,5,0,2020,1
276,Data/IT,"Mjukvarutestare
",Gävleborg,Söderhamn,False,400,Bunden,100,Hälsinglands Utbildningsförbund - CFL Bollnäs,Kommun,28,56,0,MYH 2020/5765,False,2,0,2020,1
277,Data/IT,Mjukvaruutvecklare,Halland,Varberg,False,400,Bunden,100,Campus Varberg/Varbergs kommun,Kommun,20,100,0,MYH 2020/5331,False,5,0,2020,1
278,Data/IT,Mjukvaruutvecklare - inbyggda system,Västra Götaland,Göteborg,False,400,Bunden,100,Handelsakademin i Göteborg AB,Privat,35,105,0,MYH 2020/5388,False,3,0,2020,1
279,Data/IT,Mjukvaruutvecklare - inbyggda system - Malmö,Skåne,Malmö,False,400,Bunden,100,Handelsakademin i Göteborg AB,Privat,35,105,0,MYH 2020/5411,False,3,0,2020,1
280,Data/IT,Mjukvaruutvecklare distans,Östergötland,Linköping,False,400,Distans,100,Östsvenska Yrkeshögskolan AB,Privat,30,90,0,MYH 2020/5089,False,3,0,2020,1
281,Data/IT,Mjukvaruutvecklare inom mobilitetstjänster - fordonsindustrin,Västra Götaland,Trollhättan,False,400,Distans,100,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,25,125,0,MYH 2020/5244,False,5,0,2020,1
282,Data/IT,"Mjukvaruutvecklare, inbyggda system - Göteborg",Västra Götaland,Göteborg,False,400,Bunden,100,Movant AB,Privat,32,96,0,MYH 2020/4957,False,3,0,2020,1
283,Data/IT,"Mjukvaruutvecklare, inbyggda system - Malmö",Skåne,Malmö,False,400,Bunden,100,Movant AB,Privat,32,96,96,MYH 2020/4958,True,3,3,2020,1
284,Data/IT,Mobilutvecklare Android Kotlin och cross-platform,Stockholm,Stockholm,False,410,Bunden,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5623,False,4,0,2020,1
285,Data/IT,Mobilutvecklare Android Kotlin och cross-plattform Online,Kronoberg,Växjö,False,410,Distans,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5636,False,4,0,2020,1
286,Data/IT,Mobilutvecklare iOS Swift och cross-platform,Stockholm,Stockholm,False,410,Bunden,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5686,False,4,0,2020,1
287,Data/IT,Mobilutvecklare iOS Swift och cross-plattform Online,Kronoberg,Växjö,False,410,Distans,100,Chas Academy AB,Privat,35,140,0,MYH 2020/5707,False,4,0,2020,1
288,Data/IT,Moln- och virtualiseringsspecialist,Västra Götaland,Mölndal,False,350,Distans,100,Campus Mölndal,Kommun,35,175,0,MYH 2020/5601,False,5,0,2020,1
289,Data/IT,Moln- och virtualiseringstekniker,Dalarna,Borlänge,True,400,Bunden,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,12,24,24,MYH 2020/5240,True,2,2,2020,3
290,Data/IT,Moln- och virtualiseringstekniker,Västmanland,Västerås,True,400,Bunden,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,12,24,24,MYH 2020/5240,True,2,2,2020,3
291,Data/IT,Moln- och virtualiseringstekniker,Västra Götaland,Göteborg,True,400,Bunden,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,11,22,22,MYH 2020/5240,True,2,2,2020,3
292,Data/IT,Nätverkstekniker,Jönköping,Eksjö,False,200,Distans,100,Eksjö kommun,Kommun,20,100,0,MYH 2020/4935,False,5,0,2020,1
293,Data/IT,Objektorienterad programmering med AI-kompetens,Halland,Halmstad,False,300,Bunden,100,Handelsakademin i Göteborg AB,Privat,35,105,105,MYH 2020/5049,True,3,3,2020,1
294,Data/IT,Objektorienterad programmering med AI-kompetens,Skåne,Malmö,False,300,Bunden,100,Handelsakademin i Göteborg AB,Privat,35,175,105,MYH 2020/5051,True,5,3,2020,1
