Diarienummer,Ansökningsomgång,Beslut,Utbildningsanordnare,Huvudmannatyp,Utbildningsområde,Utbildningsnamn,YH-poäng,Studieform,Studietakt %,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Sökta platser totalt,Beviljade platser totalt,Sökta platser per utbildningsomgång,Län,Kommun,Antal kommuner,Flera kommuner
MYH 2024/3847,2024,False,Nackademin AB,Privat,Data/IT,Database Administrator - DBA,400,Distans,100,3,0,105,0.0,35,Stockholm,Solna,1,False
MYH 2024/3848,2024,True,TGA Utbildning AB,Privat,"Kultur, media och design",Leveldesigner,550,Bunden,100,4,3,64,48.0,16,Skåne,Malmö,1,False
MYH 2024/3849,2024,False,Yrkeshögskolan för Hudvård & Spa AB,Privat,Friskvård och kroppsvård,Hud- och massageterapeut,300,Bunden,100,5,0,100,0.0,20,Stockholm,Solna,1,False
MYH 2024/3850,2024,True,Nackademin AB,Privat,Säkerhetstjänster,OT-säkerhetsingenjör,400,Bunden,100,3,3,105,105.0,35,Stockholm,Solna,1,False
MYH 2024/3851,2024,True,Chas Academy AB,Privat,Data/IT,Fullstackutvecklare .NET,400,Bunden,100,4,3,140,105.0,35,Stockholm,Stockholm,1,False
MYH 2024/3852,2024,True,TGA Utbildning AB,Privat,Data/IT,Spelprogrammerare,550,Bunden,100,4,3,140,105.0,35,Skåne,Malmö,1,False
MYH 2024/3853,2024,False,Yrkeshögskolan för Hudvård & Spa AB,Privat,Friskvård och kroppsvård,Hud- och spaterapeut,300,Bunden,100,5,0,100,0.0,20,Stockholm,Solna,1,False
MYH 2024/3854,2024,False,Nackademin AB,Privat,Data/IT,Cloud Developer,400,Distans,100,3,0,105,0.0,35,Stockholm,Solna,1,False
MYH 2024/3855,2024,True,TGA Utbildning AB,Privat,"Kultur, media och design",Technical Artist,300,Bunden,100,4,3,64,48.0,16,Skåne,Malmö,1,False
MYH 2024/3856,2024,True,Nackademin AB,Privat,Data/IT,MLOps Engineer,500,Bunden,100,3,3,105,105.0,35,Stockholm,Solna,1,False
MYH 2024/3857,2024,True,TGA Utbildning AB,Privat,"Kultur, media och design",Spelgrafiker,550,Bunden,100,4,3,100,75.0,25,Skåne,Malmö,1,False
MYH 2024/3858,2024,False,Iterum Education AB,Privat,"Ekonomi, administration och försäljning",Redovisningsekonom,400,Distans,100,3,0,105,0.0,35,Stockholm,Stockholm,1,False
MYH 2024/3859,2024,True,Plushögskolan AB - Teknikhögskolan,Privat,"Ekonomi, administration och försäljning",Technical Sales Manager,415,Bunden,100,4,3,120,90.0,30,Stockholm,Stockholm,1,False
MYH 2024/3860,2024,False,YH Akademin AB,Privat,Hälso- och sjukvård samt socialt arbete,Socialpedagog,400,Distans,100,3,0,105,0.0,35,Dalarna,Borlänge,1,False
MYH 2024/3861,2024,True,TGA Utbildning AB,Privat,"Kultur, media och design",Leveldesigner,550,Bunden,100,4,3,64,48.0,16,Stockholm,Stockholm,1,False
MYH 2024/3862,2024,False,Cady training utbildningar AB,Privat,Hälso- och sjukvård samt socialt arbete,Apotekstekniker,300,Distans,100,5,0,50,0.0,10,Västra Götaland,Göteborg,1,False
MYH 2024/3863,2024,False,Plushögskolan AB - Affärshögskolan,Privat,"Ekonomi, administration och försäljning",Solution Sales Manager,400,Distans,100,5,0,175,0.0,35,Stockholm,Stockholm,2,True
MYH 2024/3863,2024,False,Plushögskolan AB - Affärshögskolan,Privat,"Ekonomi, administration och försäljning",Solution Sales Manager,400,Distans,100,5,0,175,0.0,35,Västra Götaland,Göteborg,2,True
MYH 2024/3864,2024,True,TGA Utbildning AB,Privat,"Kultur, media och design",Spelgrafiker,550,Bunden,100,4,3,100,75.0,25,Stockholm,Stockholm,1,False
MYH 2024/3865,2024,False,TUC Sweden AB - Yrkeshögskola,Privat,Teknik och tillverkning,CAD-konstruktör inom mekanik,400,Bunden,100,3,0,60,0.0,20,Skåne,Helsingborg,1,False
MYH 2024/3866,2024,True,Consensum YH L,Privat,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom psykisk ohälsa,200,Distans,50,5,3,150,90.0,30,Skåne,Lund,1,False
MYH 2024/3867,2024,True,YH Akademin AB,Privat,Hälso- och sjukvård samt socialt arbete,Socialpedagog,400,Distans,100,3,3,105,105.0,35,Västra Götaland,Trollhättan,1,False
MYH 2024/3868,2024,False,Stockholms Internationella Handelsskola AB,Privat,"Ekonomi, administration och försäljning",Tullspecialist,400,Bunden,100,3,0,96,0.0,32,Stockholm,Stockholm,1,False
MYH 2024/3869,2024,True,YH Akademin AB,Privat,Hälso- och sjukvård samt socialt arbete,Socialpedagog,400,Distans,100,4,3,140,105.0,35,Uppsala,Uppsala,1,False
MYH 2024/3870,2024,True,"Göteborgs Stad, Yrgo",Kommun,Hälso- och sjukvård samt socialt arbete,Medicinsk fotterapeut,300,Distans,100,5,3,130,78.0,26,Västra Götaland,Göteborg,1,False
MYH 2024/3871,2024,False,Falkenbergs kommun,Kommun,Teknik och tillverkning,Underhållstekniker med inriktning mot hållbarhet och AI,400,Bunden,100,3,0,45,0.0,15,Halland,Falkenberg,1,False
MYH 2024/3872,2024,False,"Södertälje kommun, Campus Telge",Kommun,"Ekonomi, administration och försäljning",Logistiker,400,Bunden,100,3,0,60,0.0,20,Stockholm,Södertälje,1,False
MYH 2024/3873,2024,False,"Göteborgs Stad, Yrgo",Kommun,Journalistik och information,Tjänstedesigner,400,Bunden,100,3,0,60,0.0,20,Västra Götaland,Göteborg,1,False
MYH 2024/3874,2024,True,"Göteborgs Stad, Yrgo",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,200,Distans,50,5,3,175,105.0,35,Västra Götaland,Alingsås,2,True
MYH 2024/3874,2024,True,"Göteborgs Stad, Yrgo",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,200,Distans,50,5,3,175,105.0,35,Västra Götaland,Göteborg,2,True
MYH 2024/3875,2024,False,YH Akademin AB,Privat,Samhällsbyggnad och byggteknik,Fastighetsingenjör,250,Distans,50,3,0,75,0.0,25,Västra Götaland,Göteborg,1,False
MYH 2024/3876,2024,True,"Skövde kommun, Skövde Yrkeshögskola",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,200,Distans,50,4,3,140,105.0,35,Västra Götaland,Skövde,1,False
MYH 2024/3877,2024,False,Lidköpings kommun Campus Lidköping,Kommun,Samhällsbyggnad och byggteknik,Bygglovshandläggare/Byggnadsinspektör,400,Bunden,100,3,0,90,0.0,30,Västra Götaland,Borås,3,True
MYH 2024/3877,2024,False,Lidköpings kommun Campus Lidköping,Kommun,Samhällsbyggnad och byggteknik,Bygglovshandläggare/Byggnadsinspektör,400,Bunden,100,3,0,90,0.0,30,Västra Götaland,Lidköping,3,True
MYH 2024/3877,2024,False,Lidköpings kommun Campus Lidköping,Kommun,Samhällsbyggnad och byggteknik,Bygglovshandläggare/Byggnadsinspektör,400,Bunden,100,3,0,90,0.0,30,Västra Götaland,Uddevalla,3,True
MYH 2024/3878,2024,True,"Göteborgs Stad, Yrgo",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri,200,Distans,50,5,3,150,90.0,30,Värmland,Arvika,3,True
MYH 2024/3878,2024,True,"Göteborgs Stad, Yrgo",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri,200,Distans,50,5,3,150,90.0,30,Västra Götaland,Alingsås,3,True
MYH 2024/3878,2024,True,"Göteborgs Stad, Yrgo",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri,200,Distans,50,5,3,150,90.0,30,Västra Götaland,Göteborg,3,True
MYH 2024/3879,2024,True,Roslagens Yrkesutbildning AB,Privat,"Lantbruk, djurvård, trädgård, skog och fiske",Arborist,400,Bunden,100,5,3,120,72.0,24,Stockholm,Norrtälje,1,False
MYH 2024/3880,2024,False,Newton Kompetensutveckling AB,Privat,Data/IT,Frontend Developer,400,Bunden,100,3,0,96,0.0,32,Västra Götaland,Göteborg,1,False
MYH 2024/3881,2024,False,Campus Nynäshamn,Kommun,Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,200,Distans,50,4,0,140,0.0,35,Norrbotten,Gällivare,5,True
MYH 2024/3881,2024,False,Campus Nynäshamn,Kommun,Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,200,Distans,50,4,0,140,0.0,35,Norrbotten,Jokkmokk,5,True
MYH 2024/3881,2024,False,Campus Nynäshamn,Kommun,Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,200,Distans,50,4,0,140,0.0,35,Norrbotten,Kiruna,5,True
MYH 2024/3881,2024,False,Campus Nynäshamn,Kommun,Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,200,Distans,50,4,0,140,0.0,35,Norrbotten,Pajala,5,True
MYH 2024/3881,2024,False,Campus Nynäshamn,Kommun,Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,200,Distans,50,4,0,140,0.0,35,Stockholm,Nynäshamn,5,True
MYH 2024/3883,2024,False,Hydrogen JH AB,Privat,Teknik och tillverkning,Processtekniker med vätgaskompetens,330,Bunden,100,1,0,20,0.0,20,Jämtland,Krokom,1,False
MYH 2024/3884,2024,False,"Södertälje kommun, Campus Telge",Kommun,Teknik och tillverkning,Miljöinspektör,420,Bunden,100,5,0,100,0.0,20,Stockholm,Södertälje,1,False
MYH 2024/3885,2024,False,Plushögskolan AB - Teknikhögskolan,Privat,Teknik och tillverkning,Servicetekniker inom industrin,400,Bunden,100,5,0,175,0.0,35,Jönköping,Jönköping,2,True
MYH 2024/3885,2024,False,Plushögskolan AB - Teknikhögskolan,Privat,Teknik och tillverkning,Servicetekniker inom industrin,400,Bunden,100,5,0,175,0.0,35,Västra Götaland,Göteborg,2,True
MYH 2024/3886,2024,True,Campus Nynäshamn,Kommun,Samhällsbyggnad och byggteknik,Digitaliseringledare inom bygg och anläggning,405,Distans,100,3,3,60,60.0,20,Stockholm,Nynäshamn,1,False
MYH 2024/3887,2024,False,Edugrade AB,Privat,Teknik och tillverkning,Kyl- och värmepumpstekniker,400,Bunden,100,5,0,120,0.0,24,Västra Götaland,Göteborg,1,False
MYH 2024/3888,2024,False,Newton Kompetensutveckling AB,Privat,Samhällsbyggnad och byggteknik,Fastighetsförvaltare med miljöinriktning,500,Bunden,100,3,0,105,0.0,35,Gotland,Gotland,2,True
MYH 2024/3888,2024,False,Newton Kompetensutveckling AB,Privat,Samhällsbyggnad och byggteknik,Fastighetsförvaltare med miljöinriktning,500,Bunden,100,3,0,105,0.0,35,Stockholm,Stockholm,2,True
MYH 2024/3889,2024,False,YH Akademin AB,Privat,"Hotell, restaurang och turism",Event & Project Manager,300,Distans,100,3,0,90,0.0,30,Stockholm,Stockholm,2,True
MYH 2024/3889,2024,False,YH Akademin AB,Privat,"Hotell, restaurang och turism",Event & Project Manager,300,Distans,100,3,0,90,0.0,30,Uppsala,Uppsala,2,True
MYH 2024/3890,2024,False,Futuregames Malmö,Privat,"Kultur, media och design",Futuregames Narrative Designer / Game Writer,300,Distans,100,2,0,60,0.0,30,Skåne,Malmö,1,False
MYH 2024/3891,2024,False,Kunskapscompaniet Ankaret AB,Privat,Teknik och tillverkning,"Svetskoordinator, internationell svetsspecialist",240,Distans,100,3,0,60,0.0,20,Västra Götaland,Trollhättan,1,False
MYH 2024/3892,2024,False,Plushögskolan AB - Affärshögskolan,Privat,"Ekonomi, administration och försäljning",Inköpare och Upphandlare med hållbarhetskompetens,410,Bunden,100,3,0,81,0.0,27,Västra Götaland,Göteborg,2,True
MYH 2024/3892,2024,False,Plushögskolan AB - Affärshögskolan,Privat,"Ekonomi, administration och försäljning",Inköpare och Upphandlare med hållbarhetskompetens,410,Bunden,100,3,0,81,0.0,27,Västra Götaland,Uddevalla,2,True
MYH 2024/3893,2024,False,Newton Kompetensutveckling AB,Privat,Samhällsbyggnad och byggteknik,Byggnadsingenjör - Digitalt Byggande,400,Bunden,100,3,0,96,0.0,32,Stockholm,Stockholm,2,True
MYH 2024/3893,2024,False,Newton Kompetensutveckling AB,Privat,Samhällsbyggnad och byggteknik,Byggnadsingenjör - Digitalt Byggande,400,Bunden,100,3,0,96,0.0,32,Västmanland,Västerås,2,True
MYH 2024/3894,2024,False,Plushögskolan AB - Affärshögskolan,Privat,"Ekonomi, administration och försäljning",Affärsutvecklare inom energiområdet,315,Distans,100,3,0,60,0.0,20,Stockholm,Stockholm,2,True
MYH 2024/3894,2024,False,Plushögskolan AB - Affärshögskolan,Privat,"Ekonomi, administration och försäljning",Affärsutvecklare inom energiområdet,315,Distans,100,3,0,60,0.0,20,Västra Götaland,Göteborg,2,True
MYH 2024/3895,2024,False,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,Kommun,"Ekonomi, administration och försäljning",Redovisningskonsult,415,Bunden,100,2,0,64,0.0,32,Västmanland,Västerås,1,False
MYH 2024/3896,2024,True,Åsbro Kursgård AB,Privat,Teknik och tillverkning,Anläggningsmontör Storkraftnät,300,Bunden,100,5,5,90,90.0,18,Örebro,Askersund,1,False
MYH 2024/3897,2024,True,Yrkeshögskola Campus Mölndal,Kommun,Teknik och tillverkning,Elkonstruktör specialisering industri,400,Bunden,100,5,3,100,60.0,20,Västra Götaland,Mölndal,1,False
MYH 2024/3898,2024,False,Futuregames Malmö,Privat,"Kultur, media och design",Futuregames Animator and VFX Artist,550,Bunden,100,2,0,60,0.0,30,Skåne,Malmö,1,False
MYH 2024/3899,2024,False,Yrkeshögskola Campus Mölndal,Kommun,Data/IT,Pythonutvecklare inom AI,400,Bunden,100,3,0,60,0.0,20,Västra Götaland,Mölndal,1,False
MYH 2024/3900,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,Frontendutvecklare,400,Distans,100,3,0,105,0.0,35,Skåne,Malmö,3,True
MYH 2024/3900,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,Frontendutvecklare,400,Distans,100,3,0,105,0.0,35,Stockholm,Stockholm,3,True
MYH 2024/3900,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,Frontendutvecklare,400,Distans,100,3,0,105,0.0,35,Västra Götaland,Göteborg,3,True
MYH 2024/3901,2024,False,Campus Nynäshamn,Kommun,Transporttjänster,Transportledare bygg och anläggning,400,Distans,100,3,0,60,0.0,20,Stockholm,Nynäshamn,1,False
MYH 2024/3902,2024,False,Futuregames Malmö,Privat,"Kultur, media och design",Futuregames Game Designer Specialization,550,Bunden,100,2,0,60,0.0,30,Skåne,Malmö,1,False
MYH 2024/3903,2024,False,Företagsekonomiska Institutet 1888 AB,Privat,Samhällsbyggnad och byggteknik,Betongingenjör,300,Distans,100,5,0,175,0.0,35,Stockholm,Stockholm,1,False
MYH 2024/3904,2024,True,"Uddevalla kommun, Uddevalla Yrkeshögskola",Kommun,"Ekonomi, administration och försäljning",Digital butiksledare,200,Distans,100,2,2,50,50.0,25,Västra Götaland,Uddevalla,1,False
MYH 2024/3905,2024,True,Ronneby Flygteknikutbildning,Kommun,Teknik och tillverkning,Flygtekniker flygplan/helikopter,420,Bunden,100,5,3,100,60.0,20,Blekinge,Ronneby,1,False
MYH 2024/3906,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,JavaScriptutvecklare,400,Distans,100,3,0,105,0.0,35,Dalarna,Borlänge,5,True
MYH 2024/3906,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,JavaScriptutvecklare,400,Distans,100,3,0,105,0.0,35,Skåne,Malmö,5,True
MYH 2024/3906,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,JavaScriptutvecklare,400,Distans,100,3,0,105,0.0,35,Stockholm,Stockholm,5,True
MYH 2024/3906,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,JavaScriptutvecklare,400,Distans,100,3,0,105,0.0,35,Västerbotten,Umeå,5,True
MYH 2024/3906,2024,False,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,Privat,Data/IT,JavaScriptutvecklare,400,Distans,100,3,0,105,0.0,35,Västra Götaland,Göteborg,5,True
MYH 2024/3907,2024,True,XeDrix AB,Privat,Teknik och tillverkning,Processtekniker - smart industri,400,Distans,100,4,3,140,105.0,35,Jönköping,Jönköping,2,True
MYH 2024/3907,2024,True,XeDrix AB,Privat,Teknik och tillverkning,Processtekniker - smart industri,400,Distans,100,4,3,140,105.0,35,Stockholm,Södertälje,2,True
MYH 2024/3908,2024,False,Nercia Utbildning,Privat,Samhällsbyggnad och byggteknik,Lantmäteriingenjör,600,Distans,100,5,0,175,0.0,35,Stockholm,Stockholm,1,False
MYH 2024/3909,2024,False,Östergötlands läns landsting  - Vreta utbildingscentrum,Region,"Lantbruk, djurvård, trädgård, skog och fiske",Skogsplanerare,200,Distans,100,3,0,60,0.0,20,Östergötland,Linköping,1,False
MYH 2024/3910,2024,False,Yrkeshögskola Campus Mölndal,Kommun,Data/IT,Pythonutvecklare inom AI (distans),400,Distans,100,3,0,105,0.0,35,Västra Götaland,Mölndal,1,False
MYH 2024/3911,2024,False,"Nässjö kommun, Nässjöakademin",Kommun,Samhällsbyggnad och byggteknik,Projektingenjör järnväg,400,Bunden,100,4,0,80,0.0,20,Jönköping,Nässjö,1,False
MYH 2024/3912,2024,False,Föreningen Mellansels folkhögskola,Privat,Hälso- och sjukvård samt socialt arbete,Socialpedagog/Behandlingspedagog: KBT-inriktning mot kriminalitet,400,Distans,100,3,0,36,0.0,12,Västernorrland,Örnsköldsvik,1,False
MYH 2024/3913,2024,False,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom hälsa och rehabilitering,200,Distans,50,5,0,175,0.0,35,Uppsala,Uppsala,1,False
MYH 2024/3914,2024,True,Plushögskolan AB - Teknikhögskolan,Privat,Samhällsbyggnad och byggteknik,Mätningsingenjör,400,Bunden,100,5,3,125,75.0,25,Västra Götaland,Göteborg,1,False
MYH 2024/3915,2024,False,Futuregames Stockholm,Privat,"Ekonomi, administration och försäljning",Futuregames Games Marketer,300,Distans,100,2,0,60,0.0,30,Stockholm,Stockholm,1,False
MYH 2024/3916,2024,False,"Göteborgs Stad, Yrgo",Kommun,Data/IT,IT- och cyberssäkerhetsspecialist,400,Bunden,100,3,0,78,0.0,26,Jönköping,Värnamo,3,True
MYH 2024/3916,2024,False,"Göteborgs Stad, Yrgo",Kommun,Data/IT,IT- och cyberssäkerhetsspecialist,400,Bunden,100,3,0,78,0.0,26,Norrbotten,Piteå,3,True
MYH 2024/3916,2024,False,"Göteborgs Stad, Yrgo",Kommun,Data/IT,IT- och cyberssäkerhetsspecialist,400,Bunden,100,3,0,78,0.0,26,Västra Götaland,Göteborg,3,True
MYH 2024/3917,2024,True,"Göteborgs Stad, Yrgo",Kommun,Data/IT,UX Designer,400,Bunden,100,3,3,90,90.0,30,Västra Götaland,Göteborg,1,False
MYH 2024/3918,2024,False,Montico Kompetensutveckling AB,Privat,"Ekonomi, administration och försäljning",Offentlig upphandlare,400,Bunden,100,2,0,40,0.0,20,Blekinge,Ronneby,2,True
MYH 2024/3918,2024,False,Montico Kompetensutveckling AB,Privat,"Ekonomi, administration och försäljning",Offentlig upphandlare,400,Bunden,100,2,0,40,0.0,20,Jönköping,Nässjö,2,True
MYH 2024/3919,2024,False,Newton Kompetensutveckling AB,Privat,Samhällsbyggnad och byggteknik,Arbetsledare - Bygg & Anläggning,300,Distans,100,3,0,90,0.0,30,Västra Götaland,Göteborg,1,False
MYH 2024/3920,2024,True,YH Akademin AB,Privat,Samhällsbyggnad och byggteknik,Fukttekniker,215,Distans,100,3,3,90,90.0,30,Stockholm,Stockholm,3,True
MYH 2024/3920,2024,True,YH Akademin AB,Privat,Samhällsbyggnad och byggteknik,Fukttekniker,215,Distans,100,3,3,90,90.0,30,Västerbotten,Umeå,3,True
MYH 2024/3920,2024,True,YH Akademin AB,Privat,Samhällsbyggnad och byggteknik,Fukttekniker,215,Distans,100,3,3,90,90.0,30,Västra Götaland,Göteborg,3,True
MYH 2024/3921,2024,True,Resurs Applikation Process System i Skåne AB,Privat,Teknik och tillverkning,3D-printingspecialist,200,Distans,75,3,3,90,69.0,30,Halland,Halmstad,1,False
MYH 2024/3922,2024,False,"Skövde kommun, Skövde Yrkeshögskola",Kommun,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom akutsjukvård,200,Distans,100,3,0,90,0.0,30,Västra Götaland,Skövde,1,False
MYH 2024/3923,2024,True,"Göteborgs Stad, Yrgo",Kommun,"Ekonomi, administration och försäljning",Bank- och försäkringsrådgivare,400,Bunden,100,3,1,90,30.0,30,Västra Götaland,Göteborg,1,False
MYH 2024/3924,2024,False,Amsac Kompetenspartner YH AB,Privat,Teknik och tillverkning,Elnätschef med digital transformation,210,Distans,100,3,0,60,0.0,20,Västra Götaland,Göteborg,1,False
MYH 2024/3925,2024,False,Plushögskolan AB - Vårdyrkeshögskolan,Privat,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,210,Distans,50,5,0,175,0.0,35,Gävleborg,Gävle,3,True
MYH 2024/3925,2024,False,Plushögskolan AB - Vårdyrkeshögskolan,Privat,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,210,Distans,50,5,0,175,0.0,35,Skåne,Helsingborg,3,True
MYH 2024/3925,2024,False,Plushögskolan AB - Vårdyrkeshögskolan,Privat,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,210,Distans,50,5,0,175,0.0,35,Västernorrland,Härnösand,3,True
MYH 2024/3926,2024,False,Plushögskolan AB - Teknikhögskolan,Privat,Samhällsbyggnad och byggteknik,Automationsingenjör byggnadsautomation,400,Distans,100,5,0,100,0.0,20,Gävleborg,Gävle,2,True
MYH 2024/3926,2024,False,Plushögskolan AB - Teknikhögskolan,Privat,Samhällsbyggnad och byggteknik,Automationsingenjör byggnadsautomation,400,Distans,100,5,0,100,0.0,20,Västra Götaland,Göteborg,2,True
MYH 2024/3927,2024,False,Plushögskolan AB - Vårdyrkeshögskolan,Privat,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,200,Distans,50,5,0,175,0.0,35,Västerbotten,Umeå,1,False
