,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,Antal kommuner,YH-poäng,Utbildningsanordnare administrativ enhet,Diarienummer,Ansökningsomgång
1286,Teknik och tillverkning,Projektledare El,Södermanland,Nyköping,False,1,200,INSU AB,MYH 2022/5307,2022
1287,Teknik och tillverkning,Projektledare Elkraft,Stockholm,Stockholm,False,1,215,Stiftelsen Stockholms Tekniska Institut,MYH 2022/4764,2022
1288,Teknik och tillverkning,Projektledare inriktning vindkraft,Halland,Varberg,False,1,220,Campus Varberg/Varbergs kommun,MYH 2022/4830,2022
1289,Teknik och tillverkning,Robot- och robotsvetstekniker,Kronoberg,Ljungby,False,1,155,Montico Kompetensutveckling AB,MYH 2022/5198,2022
1290,Teknik och tillverkning,Rörtekniker med svetscertifikat,Östergötland,Norrköping,False,1,400,Östsvenska Yrkeshögskolan AB,MYH 2022/4842,2022
1291,Teknik och tillverkning,Sadelmakare,Uppsala,Heby,False,1,615,Stiftelsen Sadelmakeriskolan i Tärnsjö,MYH 2022/4583,2022
1292,Teknik och tillverkning,Servicetekniker i fält – mobila arbetsmaskiner,Kronoberg,Ljungby,False,1,400,Tekniska Högskolan i Jönköping AB,MYH 2022/5001,2022
1293,Teknik och tillverkning,"Servicetekniker, inriktning life science",Uppsala,Uppsala,False,1,400,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,MYH 2022/5381,2022
1294,Teknik och tillverkning,Skräddare,Västra Götaland,Uddevalla,False,1,600,"Uddevalla kommun, Vuxenutbildningen",MYH 2022/4452,2022
1295,Teknik och tillverkning,Soleltekniker,Jönköping,Jönköping,False,1,310,TUC Sweden AB - Yrkeshögskola,MYH 2022/4792,2022
1296,Teknik och tillverkning,Specialist inom svetsautomation,Västra Götaland,Trollhättan,False,1,400,Högskolan Väst,MYH 2022/5439,2022
1297,Teknik och tillverkning,Surface Designer,Västra Götaland,Göteborg,False,1,415,"Göteborgs Stad, Yrgo",MYH 2022/5330,2022
1298,Teknik och tillverkning,"Teater-, Event- & Scentekniker",Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2022/4836,2022
1299,Teknik och tillverkning,Tekniker hållbar batteritillverkning,Västerbotten,Skellefteå,False,1,200,Skellefteå kommun Vuxenutbildningen,MYH 2022/4096,2022
1300,Teknik och tillverkning,Tekniker i hållbara verkstadsmiljöer,Stockholm,Järfälla,False,1,230,YrkesAkademin YH AB,MYH 2022/4535,2022
1301,Teknik och tillverkning,"Tillgångsförvaltare, inriktning spårfordon",Stockholm,Stockholm,False,1,400,MTR Nordic ,MYH 2022/5188,2022
1302,Teknik och tillverkning,Trähantverk med inriktning mot rekonditionering och återbruk inom möbelbranschen,Västra Götaland,Tibro,False,1,400,Tibro Hantverksakademi,MYH 2022/5448,2022
1303,Teknik och tillverkning,"Turnerande tekniker, Scen & Event",Västernorrland,Ånge,False,1,400,"Landstinget Västernorrland, Ålsta Folkhögskola",MYH 2022/5399,2022
1304,Teknik och tillverkning,Underhållsingenjör,Flera kommuner,Flera kommuner,True,2,200,Lernia Utbildning AB,MYH 2022/5164,2022
1305,Teknik och tillverkning,Underhållsingenjör – Smart Maintenance,Skåne,Kristianstad,False,1,400,Hermods AB Kristianstad,MYH 2022/4444,2022
1306,Teknik och tillverkning,Underhållstekniker - el och automation,Västra Götaland,Göteborg,False,1,420,Göteborgs Tekniska College AB,MYH 2022/5298,2022
1307,Teknik och tillverkning,Urmakare,Östergötland,Motala,False,1,600,Institutet för Högre Urmakeriutbildning i Norden AB,MYH 2022/4197,2022
1308,Teknik och tillverkning,Utvecklingsingenjör Electromobility,Flera kommuner,Flera kommuner,True,2,405,Plushögskolan AB - Teknikhögskolan Väst,MYH 2022/5534,2022
1309,Teknik och tillverkning,Ventilationsingenjör,Kalmar,Kalmar,False,1,400,Lernia Utbildning AB,MYH 2022/4672,2022
1310,Teknik och tillverkning,Ventilationstekniker,Stockholm,Solna,False,1,400,Hermods AB Stockholm,MYH 2022/4188,2022
1311,Teknik och tillverkning,Ventilationstekniker,Västra Götaland,Göteborg,False,1,400,Hermods AB Göteborg,MYH 2022/4030,2022
1312,Teknik och tillverkning,Vindkrafttekniker,Jämtland,Strömsund,False,1,300,Strömsunds kommun - Komvux/Hjalmar Strömerskolan,MYH 2022/5133,2022
1313,Teknik och tillverkning,Vindkrafttekniker On- & Offshore,Flera kommuner,Flera kommuner,True,4,300,KYH AB,MYH 2022/4690,2022
1314,Teknik och tillverkning,Värmepumpstekniker,Kronoberg,Markaryd,False,1,300,"Markaryds kommun, Kunskapscentrum Markaryd",MYH 2022/4585,2022
1315,Teknik och tillverkning,Vätgasingenjör,Flera kommuner,Flera kommuner,True,3,400,Iris Hadar AB,MYH 2022/5490,2022
1316,Transporttjänster,"Fartygs- och Maskinbefäl 8, Skärgårdsentreprenör",Västra Götaland,Göteborg,False,1,210,Sjösportskolan Swedish Maritime Academy AB,MYH 2022/5120,2022
1317,Transporttjänster,Integrerad trafikflygarutbildning,Skåne,Klippan,False,1,500,Lunds universitet Trafikflyghögskolan,MYH 2022/4781,2022
1318,Transporttjänster,Internationell Transportlogistik,Östergötland,Norrköping,False,1,400,Östsvenska Yrkeshögskolan AB,MYH 2022/4742,2022
1319,Transporttjänster,Lokförare,Jönköping,Nässjö,False,1,220,"Nässjö kommun, Nässjöakademin",MYH 2022/5434,2022
1320,Transporttjänster,Lokförare,Skåne,Malmö,False,1,220,ProTrain Utbildning AB,MYH 2022/5329,2022
1321,Transporttjänster,Lokförare,Skåne,Ängelholm,False,1,220,Trafikverket Trafikverksskolan,MYH 2022/4451,2022
1322,Transporttjänster,Lokförare,Stockholm,Solna,False,1,220,ProTrain Utbildning AB,MYH 2022/5235,2022
1323,Transporttjänster,Lokförare Boden,Norrbotten,Boden,False,1,220,TCC Sverige AB,MYH 2022/5398,2022
1324,Transporttjänster,Lokförare Göteborg,Västra Götaland,Göteborg,False,1,220,TCC Sverige AB,MYH 2022/5388,2022
1325,Transporttjänster,Lokförare Hallsberg,Örebro,Hallsberg,False,1,220,TCC Sverige AB,MYH 2022/5406,2022
1326,Transporttjänster,Lokförare Stockholm,Stockholm,Stockholm,False,1,220,MTR Nordic ,MYH 2022/5010,2022
1327,Transporttjänster,"Lokförare, Eskilstuna",Södermanland,Eskilstuna,False,1,220,MTR Nordic ,MYH 2022/5000,2022
1328,Transporttjänster,UAS fjärrpilot och operatör inom kategori specifik,Västernorrland,Örnsköldsvik,False,1,180,YrkesAkademin YH AB,MYH 2022/4748,2022
1329,Övrigt,Hantverkslärling,Dalarna,Leksand,False,1,500,Stiftelsen Hantverk & Utbildning,MYH 2022/4487,2022
1330,Data/IT,.NET Cloud developer,Västra Götaland,Göteborg,False,1,400,IT-Högskolan Sverige AB,MYH 2023/4397,2023
1331,Data/IT,.NET Utvecklare ,Västra Götaland,Göteborg,False,1,410,Plushögskolan AB - Teknikhögskolan Väst,MYH 2023/3319,2023
1332,Data/IT,.NET-utvecklare,Västra Götaland,Göteborg,False,1,400,IT-Högskolan Sverige AB,MYH 2023/4399,2023
1333,Data/IT,Agil Javautvecklare,Gävleborg,Gävle,False,1,400,Edugrade AB,MYH 2023/4383,2023
1334,Data/IT,Agil projektledare,Flera kommuner,Flera kommuner,True,3,225,IHM Business School AB Malmö,MYH 2023/3368,2023
1335,Data/IT,Agile Project Manager ,Stockholm,Stockholm,False,1,300,Changemaker Educations AB,MYH 2023/3828,2023
1336,Data/IT,Applikationsingenjör mot industri/fordonsbranschen,Flera kommuner,Flera kommuner,True,2,400,Hermods AB Göteborg,MYH 2023/3122,2023
1337,Data/IT,Backend webbutvecklare ,Östergötland,Linköping,False,1,400,Grit Academy,MYH 2023/3392,2023
1338,Data/IT,Backend-utvecklare,Flera kommuner,Flera kommuner,True,3,400,"Uddevalla kommun, Uddevalla Yrkeshögskola",MYH 2023/3825,2023
1339,Data/IT,Blockchainutvecklare,Stockholm,Stockholm,False,1,400,Medieinstitutet i Sverige AB,MYH 2023/4378,2023
1340,Data/IT,Business Intelligence-analytiker ,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3033,2023
1341,Data/IT,Cloud and IT-infrastructure specialist,Kalmar,Kalmar,False,1,400,"Kalmarsunds Gymnasieförbund, Axel Weüdelskolan",MYH 2023/3558,2023
1342,Data/IT,Data Analyst,Stockholm,Stockholm,False,1,450,Hyper Island Program AB - Stockholm,MYH 2023/3582,2023
1343,Data/IT,Data Manager ,Skåne,Helsingborg,False,1,400,TUC Sweden AB - Yrkeshögskola,MYH 2023/4425,2023
1344,Data/IT,Data Scientist,Flera kommuner,Flera kommuner,True,2,400,EC Utbildning AB Helsingborg,MYH 2023/3375,2023
1345,Data/IT,Data Scientist,Västra Götaland,Göteborg,False,1,400,EC Utbildning AB Göteborg,MYH 2023/3284,2023
1346,Data/IT,DevOps Engineer,Skåne,Malmö,False,1,400,JENSEN Education School AB,MYH 2023/3599,2023
1347,Data/IT,DevOps Engineer,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3378,2023
1348,Data/IT,DevOps Engineer,Stockholm,Stockholm,False,1,415,Chas Academy AB,MYH 2023/3628,2023
1349,Data/IT,Digital analytiker,Flera kommuner,Flera kommuner,True,2,400,Borås Stad - Yrkeshögskolan i Borås,MYH 2023/4209,2023
